E,Yeah this app is usless.
N,So I don't have a chase atm or branch near my university for about 60 miles so I'm trying to deposit my checks with this app but I have called them and I have reinstalled the app and I been patient with it but this app can't deposit checks.
N,You can use it to check you're balance but not for depositing checks.
N,I knew it was too good to be true.
N,Now I have to mail my checks to my mom like wtf!
P,I loved.
N,This app help me a lot thanks
N,Snap shot feature.
N,What hapened to being able to slide to the right to see a snap shot was that removed?
B,Eror.
B,I can't seem to get an identification code so I can't login and see my account
E,Depositing checks doesn't work.
B,"Every time I try to deposit a check using the ap, it says ""problem connecting to the camera"" (my camera works just fine)."
N,And there is no way to report bugs!
N,Now I remember why I uninstalled this crapy app 2 years ago--it just doesn't work right!
N,Ver.
B,3.2 chase card payment crash.
B,Can't pay bills since update.
B,"Ap just ""stops"" and exits badly."
N,Used to work great.
N,Test much?
N,Smh.
N,It won't let me click on my account when I go to mobile deposit a check.
N,I've Uninstaller the app amd redownloaded it twice.
B,Still doesn't work
P,Love iy
P,Good app.
N,Offers same features as the Website.
N,Services.
N,Keep up the good job
E,Non-quick deposit.
N,Can't make a deposit after last update .
N,still.
N,is it ever going to work again?
N,Still same thing 2 years later with my Samsung Note Edge.
N,It says it can never get a clear enough picture and to try again.
P,Great.
E,"Easy, functional, clean."
N,Cant use quick deposit feature always says can't connect to chase wtf thats the only reason I want this ap
B,Crashes.
B,Force closes everytime I want to look up statements.
E,Best looking app made by a bank
N,Never had problems but .
N,"To the people complaining about screenshots, its a security measure."
N,You can easily use your same phone to log into your account ONLINE instead and everything SHOULD show up there  and than screenshot that.
E,"But for me, I don't like how auto pay bills are due on a certain date, but don't show up processed til 3 days later."
N,But if I had waited to pay it 3 days later I would get a late overdraft fee on my account for not paying the deducted amount within a day after the due date.
N,It's not lined up corectly.
B,It doesn't work at all.
B,The app just doesn't work.
N,Waste of time to download and install it.
R,It works fine but no payment due date.
P,How can something like this me overlooked?
R,"I use the app exclusively, but it doesn't show the payment date."
N,Can't function this way
E,It is easy to use.
P,Great app.
N,Online deposit.
N,"I live very far away from my bank and I only receive paper paychecks, and the online deposit takes forever."
N,It's been over 24 hours and it still hasn't posted.
N,The feature says it will processed the same day if deposited before 11 pm this is complete bull malarkey.
R,"Still, no screenshots allowed, less secure login."
B,"During login when I type my username, the keyboard shows possible matches."
R,I think this should be off like my other bank accounts.
N,"Also, I cannot take a screen shot of my payment with this app."
N,I can with my other card aps.
N,It works great on galaxy3 nicely.now i have an LG we will see.
B,Right now it won't download.
P,Bad.
R,I can't deposit a check.
N,"It says limit is 2,000 uh ya I know."
N,"I tried  to deposit a 1,800.99  check  and then it said i can't deposit it."
N,Why not?
N,"It is less than 2,000, not 18,000."
N,I also can't type a comma so that doesn't help
P,Great ap
P,Great Ap.
E,It is easy to send and receive funds and also It is easy to check my accounts.
N,With holding final rating.
N,Just downloaded; after using I will rate.
P,Love it
E,"The app is great and I love the preview screen but I can't deposit my checks, any of them!"
N,It's becoming frustrating
E,Great newer improved
P,Good.
N,It work just okay.
P,Love it.
P,Great ap
P,It's a great ap
N,Sucks.
R,It doesn't show deposits or debit card withdrawal.
E,"It is easy to navigate, great aps everything is perfect made I love this app I recommended for everyone"
N,Account.
N,"I wonder why I can not get it on my cellular phone so, I would apreciate your help, please, Thanks."
N,ChaseMobile.
P,Good ap
P,So far I like it.
N,So far I'm liking this app I can actually get to my bank acct.
N,Now
N,OMG.
N,This app worked perfect until I got a new phone.
N,now it won't let me put my user name or password in its saying it's not rite.bull.
N,I was really hapy to have this app bc I could kp up with my money.ugh please tell me something or fix it!
E,Deposit Feature is Broken.
P,This app was great until it forced the flash.
N,Mailed check to bank and it was lost in mail.
N,Time for a new bank since I live two hours from Chase.
N,Developers do not care.
R,Major flaw can't deposit checks.
B,Please fix this and say so in your minor bug fixs.
N,It doesn't tell us what's fixed.
N,This app sucks on the LG g3
P,Horible!
N,Was not able to open app after update :(
P,Love it.
N,Will not download to my android phone.
N,Ap has been installing for 2 days!
N,Don't waste your time.
N,This app SUCKS!
N,Half the time it will not connect.
E,"So much for ""convenient""."
N,What a POS.
N,Can not deposit checks to my account then what is the point of this
P,I like chase bank.
P,Kool
N,It works
P,The best!
N,Never have liked banks but Chase is great to me!
N,Chase by Jen
R,Can't deposit checks.
N,Used to work for depositing checks - not anymore.
N,Says it will take the picture when you hold the phone steady.
N,THEN I HOLD THE PHONE STEADY AND IT WON'T TAKE THE PIC!
N,VERY FRUSTRATING!
N,PLS FIX!
N,-HTC Desire 510
E,Nice Format!
E,The app looks sick!
E,Looks so apealing!
N,I don't have any problems loging on nor accessing my information.
P,Great job developers!
P,Awesome.
P,I like it so far.
N,I can't download the app.
N,I can't download the ap
P,Great!
N,This app works as it should.
P,I ove i
B,Is not working.
N,Now .
N,It works great.
E,Clean and simple but prety UI.
P,Great Ap.
E,It is very good app simple and secure
E,Frustrating Check Deposit feature.
N,The app is fine if you want to check account info and for a quick transfer of funds.
E,But the check deposit feature works 20% of the time.
E,It is very frustrating.
N,Chase Mobile Ap.
N,It painted me to use the web presence of my former bank.
N,"I searched 3 or 4 banks and as soon as I saw the Chase Ap, I knew I was home."
N,"Had to move thirty accounts,  but the time and effort were worth it."
N,Mobile Deposit.
B,Depositing a check doesn't work and gives me different errors every time.
N,Where's my balance?
N,Since the update I no longer see my account balance before loging on.
N,It works like a charm.
N,No complaints
P,hate it!
N,"when I login, it doesn't automatically take me to my account ."
N,Instead it says to call
P,Love it
N,Having issues.
N,I use this app regularly to check my account and purchases but I'm having a very serious issue with it on my new phone.
N,It's atempting to download but it won't and when I stop the download it tries to do it again.
B,It's not able to actually download and it's keeping me from geting anything else from the play store please fix this cause it's very frustrating and inconvenient.
P,Sucks.
N,"It never gives me the corect balance so every time I think that I am good, I'm in the red or my balance is lower than what it stated a few days ago."
P,"If that can be corected, this would be an awesome app."
R,There should be a just quickpay ap
B,FLASH PROBLEM - Note 4.
B,"When a user atempts to deposit a check, the camera auto turns on flash which overexposes the image (even though flash is off in camera setings)."
N,"Until this is fixed, it really is too big of a PITA to use the app."
R,It needs a way to turn on/off the flash capabilities.
B,PLEASE FIX!
B,It doesn't work with UCard.
N,It does not let me login with my UCard login information.
N,Good when I have money.
N,Bad when I don't.
P,The best.
P,Love it
N,This is a wasting  time and make me frustrated  i can't  log in i tried with customer service  to reset my password many times i got my bank account  locked   it didn't  work i have to wait until i get home to use my laptop .
B,even in my laptop somtimes it doing  the same problem.
B,Cant connect to camera.
B,I tryed depositing a check online and it won't connect to my camera.
N,Oh well.
P,Love It!
E,The new design is beautiful and the app is still super easy to use.
N,Thanks Chase!
E,Stupid.
N,Can only access balance?
E,This app is a step backwards.
N,No idea.
N,"Ok, on my phone its a good app no complaints."
N,"But I downloaded it on my new tablet, and when I try loging it it says they have to varify my account, cool no big deal, but when I get the code sent to my phone it keeps saying my login is wrong."
N,"I repeated it and got new codes about 10 times and it kept saying my login was wrong, but I can log in on my phone."
N,"So I deleted the app from my tablet, but still use on my phone."
P,It is not bad.
P,Good ap
P,Love this app.
N,It's a dream come true for keeping track of my finances.
N,Chase.
N,Element with this app.
E,Redesign is nice but.
N,"This app has come a long way,  but when compared with other banking aps like Bank of America or Wells Fargo,  they are behind."
R,"Cmon Chase, no check view?"
R,"I should be able to view check images that have been deposited, not hsving this is frustrating."
E,Mobile deposits are nearly impossible without perfect lighting.
R,Corect these items and I'll provide a higher rating.
E,Well secure.
E,Like that app runs smooth all the time.
R,Can't edit payee info.
N,My doctor gives me a new account number to pay every time I visit so when I had regular visits I have to manually enter my doctor every couple weeks instead of just modifying the account number.
N,Plus a handful of other annoying bugs.
P,Great.
N,"Use it daily, makes keeping track of my accounts a breeze"
P,Great app.
E,It is very convenient
B,Check Deposit does not work on HTC One M8!
E,"Initially you can see the check and take the picture, but after you take the picture, the photo is a solid green square."
N,There is just one issue.
N,I recently bought a new HTC Desire with Android 4.4 and this app will not take pictures of the check when depositing a check.
E,The camera buton turns white when pressed but nothing else hapens.
N,Please advise.
P,Prety good.
E,I like the convenience.
B,Can't open it.
P,Great.
E,Got better after update everything works and its a really helpful app.
R,Nfc suport please
P,Love it
R,Aplication is great however when a check is cleared I would like to be able to view my check on my mobile device otherwise great aplication
N,Can't deposit.
E,Worst version ever!
E,Chase Ap is easy.
N,"Been with them for a long time, and the app just ads to the convenience."
N,It works but.
N,The app works fine for me except for one thing.
B,"When taking a photo of my check, the app sometimes decides to turn the flash on."
E,That results in a picture that is completely white.
N,"You can't see the check, the counter it's laying on, nothing."
R,There needs to be a way to disable the flash(like in the standard camera ap) so the picture turns out right every time.
N,Fantastically done
N,It is ok to keep up with info I just wish that info was up to date showing purchases so you won't go over acct.
N,Can't deposit check.
N,I can not deposit a check.
N,It will not focus and fit into the box you have created!
E,It is very frustrating
N,Chase Credit cards.
N,Ap
P,Great.
N,when it works.
N,"Great when it works, unfortunately the deposit check feature, the only one worth having on your phone for, only works about 1/4 of the time."
N,"Like right now, late on a Sunday, it fails."
N,It is not exactly high traffic time
N,"Ever since the latest update, i have been unable to deposit checks."
N,"I've tried uninstalling and reinstalling, using wi-fi, nothing works."
B,Please fix!
N,Deposit not working!
E,Disapointed the check deposit feature isn't working.
N,Tried all weekend with no success.
B,Please fix this or open a branch near me.
N,"March 6-9, '15 - QuickDeposit doesn't work."
B,"Tried all weekend to use QuickDeposit and it just throws an error message of "" can not connect to Chase."""
B,Please fix!
P,Awesome.
N,It works great on my Nexus 7!
N,Can't deposit check.
N,Never had a problem with the app till now!
N,"So far I've been hapy, but I keep geting a ""cannot connect to chase services at this time"" error when atempting to do an online deposit."
N,Hoping you guys fix it soon!
N,It doesn't deposit.
N,It doesn't deposit on lg g3 lollipop
B,Can't deposit checks.
B,"Updated OS to Lollipop and it says ""cannot connect to Chase"" after taking pictures and sending account info"
B,Won't let me deposit checks anymore.
B,"Every time I atempt to use the QuickDeposit feature, an error message pops up saying cannot connect to Chase."
N,Used to work great--what hapened?
N,Until the latest upgrade I never had any problems with this app.
N,"Now I can't make deposits, which is the main reason for having it."
N,"Nothing from the developer but a note about ""temporarily experiencing difficulties."""
N,How about a fix?
N,Mobile Deposit.
N,Whenever I tried to deposit a check using the picture taking method it said it wasn't connected to chase.
E,The mobile deposit is prety much the only thing I use it for.
N,Can't deposit checks.
E,This app is basically useless now.
E,"It used to be really helpful, but right now it's forcing me to waste gas and go to the bank."
N,why?
E,Useless for depositing checks.
N,It never lets you deposit a check.
N,"Reach try yields the vague error ""Temporarily unable to connect with Chase."""
N,Save yourself time and just visit the website in your browser instead.
N,Deposit broken.
N,Check deposit broken with latest update.
N,Can't deposit checks
N,Can't take photo of checks!
E,The camera isn't oriented corectly.
E,It squishes and offsets the image.
E,It's totally unusable!
N,So disapointing since previous versions worked fine.
N,POS.
N,I have not been able to log into my account even 1 time!
N,I've had to call to have my password reset 3 times then it works once and goes back to not working.
B,HORRIBLE APP FIX THIS CRAP YOU ARE A MULTI BILLION DOLLAR HOLDING BANK.
N,I HAVE APPS MADE BY TEENAGERS THAT WORK BETTER THAN THIS.
E,Moderate Security Risk.
N,According to Belac Security Advisor this app has a moderate security risk.
N,Only app of 400 I have installed that shows a risk.
N,A banking app should not have  security vulnerabilities!
N,"UPDATE - NOT SUPRIZINGLY, GIVEN THEIR LAX SECURITY WITH THIS APP, LOOKS LIKE JPMORGAN CHASE HAS BEEN HACKED BIG TIME AT A VERY DEEP LEVEL."
N,UPDATE: latest update still allows man in the midle atacks and now is the only app I have of 468 with a security risk.
N,Really!
N,And a banking ap
P,Super Garbage.
N,I tried reinstalling 5 months later and after suposed bug fixes still garbage If i could give this app zero stars i would.
N,Could not make mobile deposit kept glitching and booting me.
N,Though it might be just a bad connection but that wasn't the case.
N,I tried re downloading it and that didn't help either.please fix or I'm going to bank of america.
B,"Check deposit feature needs work, bugy."
E,Check deposit feature does not work reliably.
E,"The camera is very finicky about when it takes a picture, and several times per month, after you have spent (sometimes considerable amounts of) time photographing a check, it pops up a message ""unable to contact chase""at the curent time."
N,Can't deposit checks and can't take screenshots for my records.
N,Strongly considering changing to a different bank.
P,It work great!
P,Best banking app out there!
N,Can't deposit checks.
E,I loved the chase app but lately I haven't been able to deposit any checks via the app.
N,A message comes up saying I can't connect to chase.
N,I tried it with and without WiFi but I still haven't able to deposit my check!
N,I have a Samsung Galaxy S5 and it's up to date as well as the chase app.
P,Good!
P,Good excellent bank ap!
N,I can take contaral and track of my account love chase bank!
N,Can't Deposit Checks!
E,The bigest selling pt of this app is the Quick Deposit feature which rarely works.
N,"So, whats the point?"
N,"Aparently,  when they are doing acct maintenance you can't use Quick Deposit and get the message ""we are temporarily unable to connect."""
N,i just wasted  an hour screwing around with online banking only 2 be told its not my acct but a prblm they are having.
N,"So, why not show that message?"
E,that they are doing acct maintenence and the svc is down.
E,It is very Frustrating!
N,It does what I need it too
P,Great ap!
N,"Called bank and ham my new number aded to the text alerts, glad I did that because I can get alerts on both business and personal phone."
P,Great time saver.
P,Great app.
N,makes banking easy
R,Would be nice if I could deposit checks.most times it doesn't work
N,Can't deposit checks.
E,Last update broke the ability to deposit checks.
N,Sole reason I moved to chase years ago was this app.
N,Could care less about the app if the #1 reason to have it is gone.
B,Please fix deposit bug.
N,Chase app cannot connect to Chase to deposit a check.
B,Been bugy the last few days.
N,Can't deposit checks.
N,"Sadly it's one of the most important features of the app in my opinion, and now it doesn't seem to work anymore."
N,Chase app.
N,This app is a must have.
N,"Don's know how I would stay on budget, and check each transaction for accuracy."
P,Chase is the best!
N,What hapened?
N,I've sudenly lost the ability to quick deposit.
N,This is absolutely essential to me!
N,The app won't connect to the server anymore which makes it uterly useless to me.
E,Depositing checks is impossible.
N,I'm standing there holding my breath like a sniper trying to take a shot to keep my phone still enough for it to take a picture of the check but it doesn't do anything.
N,Who is the jackass that thought this would be a helpful feature ?
N,Hit and miss.
E,"Quick deposit isn't so quick when repeated atempts need to be made and an error message shows up asking you to try again later,  and thanks you for your patience."
N,My patience is wearing out!
N,Cannot deposit checks.
E,The new update will not allow for check deposits.
N,This was main use for the mobile app.
N,Home.
N,Book1 2015
P,Great app.
P,"I have to say, this is a great app."
E,"I use a few other aps from different financial institutions and this is by far the best looking, and most functional."
E,The quick account seting is wonderful and very useful.
N,I have no qualms with this app and highly sugest geting it if you have a Chase account
N,Chase J.P. Morgan.
N,"The classic original old symbol unreal, I I grew up to that symbol."
N,I been customer for years.
R,"Did a lot of passing by watching that symbol and wishing to have an account, with you guys."
N,Samuel P. Chase on the ten thousand.dollor bill.
N,I wish i had one.
N,Permissions.
N,Why does the chase app require permissions to your contacts?
N,To spam your contacts?
N,Do you test your ap?
N,It doesn't even open after latest update.
N,I can't deposit  my  checks
N,"""CHASE BANK MOBILE  IS ONE IN MY  BOOK."
N,CHASE MOBILE.
N,IS WORKING INTO E-COMMERCE  SUCCESS.
P,Love my chase card ap!
N,This thing had saved my a $$ a good bit!
N,Q F C. Food
E,It is easy access.
E,Simple to use.
E,It is easy to access.
E,"Beautiful ap, it saves me more time, i deposit most of my checks pay bills, transfer money with this app."
P,I really love it
N,Chase mobile.
P,Love it.
E,very fast and easy.
N,This app sucks.
B,It's saying it's installed but doesn't show up in my aps.
N,Will probably close my account if I'm not able to monitor it.
N,Chase finally tops.
E,Newest version worked out the annoying  kinks.
E,"Great app work slick UI, smooth function."
N,Worst camera.
E,"Worst camera so blury and never registers as steady, to sensitive."
B,Fix please.
N,Chase.
E,It is very nice and secure
E,Practical.
P,I love it.
N,Okay.
E,"More strict than bank of america, I rather stick to them"
R,I wish the check deposit  would work.
B,Two different  phones both freezes  when you take pictures
P,So far so good.
N,"It's been over 8 months since I started using this app on my new phone, and as of now not a single hitch."
E,"The preview option is genius and saves me time from having to sign in, it's so useful I wonder why other banks haven't used it before."
E,"Another amazing feature is the chase quick pay, that's an extremely useful feature but it's unfortunate it's limited to just Chase users"
P,Love this app.
N,Makes managing my banking on the go super easy.
N,"Can easily check balances, deposit checks, and transfer money."
N,Couldn't ask for much more.
P,Great app.
E,I love the new slide for Balance feature
N,Screen shot issue.
R,Screen shot need to be fixed soonest.
N,This helps in bookeeping.
R,No CURRENT Balance Available.
N,With most banks after having made an actual transaction with your debit card you'd receive a CURRENT account balance immediately if you had your account setup for text message alerts prior.
N,Well this is not the case with Chase.
N,Why?
N,Imagine if you do everything with your debit card like i do.
N,Imagine how many times you'd mistakenly overdraft your account because you were not IMMEDIATELY aware of your CURRENT balance.
N,Why can't Chase make your curent balance available immediately after a transaction?
E,Easy.
N,No problem  navigating
N,Windows phone!
N,Bring it back to windows phone so I don't have to use my work phone to deposit checks.
N,Stop leting down your customers.
E,Useless.
E,Ap is fairly  useless.
B,Check deposit doesn't work.
N,Can use website to check balances.
N,Will be deleting
N,Thank you.
N,"This makes keeping up with my check book easy,  and I can figure out any discrepancies before they get out of control."
P,I love this online banking so far.
N,I'm able to du a lot wit it.
P,Love chase.
P,I love this bank to death
N,Blur rear photo.
N,"This used to be a good app but now, with the update, is very hard to take the back photo of the checks."
N,"Actually, I just spent almost 10 minutes trying to take a focused rear photo to deposit a check right now."
B,Keeps crashing.
B,This app keeps crashing on my gallexy s5.
N,Never had this problem in the past.
N,Please look into it.
E,issues are so frequent it is no longer functional.
P,Prety good.
R,I wish I got a picture in my background though haha.
P,I love it!
R,"The only thing that would make it better would be if it showed pending charges, also sometimes I am looking at my bank information and I leave the app to use the calculator or another app coming back with in just a few seconds and I'm loged out."
R,I wish it let me stay loged in for a minute or two before loging me out
N,My Ultimatum to Chase!
N,"If I can't access my credit card account from your app one more time, then I'm done with you people."
N,"There are literally 100 other cards I could have besides yours, ones with convenient aps that actually let you log in and better incentives."
N,Fischer Price is more tech savy then you people.
B,Start acting like your a name everyone's heard of and fix  your sory software.
N,A+.
N,On the MONEY lol
P,Good app.
P,"Best , mobile app  for banking"
B,Fix the Check Deposit.
N,"Ap will not take pictures of checks when shuter buton is pressed, instead it waits until the camera is 'held steady' which takes about 2 minutes per picture"
N,Morons on parade.
N,"I love the ap, makes my banking life easier than ever before and there isn't a major issue unless you are one yourself which is what it comes down to for anyone having problems with it in general."
N,"The major issue is the funds in my account, Chase has failed to give me 100 dollars for free since I'm a human being, MAJOR FLAW as far as I'm concerned!"
N,"1 star for no free money, 10 for in person service at any location and 11 stars for the app."
N,I'm so upset!
P,"Love this ap, has made my life much easier."
P,Great app.
E,It is very helpful and always on point.
N,This app needs HELP!
E,I would give it more stars but the depositing check part sucks!
N,When you try and take pictures of the check it freezes up and then stops.
N,Then it won't let you get out of it until it wants to or you close the whole app.
B,FAIL.
N,I'm really hapy with this ap
P,Good app and everything works great.
N,Swipe the app and see all account balances without signing in
N,deposit?
R,Could not use to deposit state refund check.
N,Annoying!
N,Camera Issues.
N,I've used this app before and curently have it on two devices.
E,"However, the camera function never works for me with this device."
N,"If i can't make use of all the functions, it's no good to me."
N,UNINSTALLING
E,Deposits do not work!
N,Can not get the deposits to go through!
N,Tells me to go to the bank to make a deposit!
N,WTH!
N,Checks.
N,Can you set it up where i can enter the checks that i write so i can track them until the check clears.
R,I would like to be able to enter the amount and the check number and to whom i wrote the check.
N,Thanks
R,It needs Improvement.
N,I have two galaxy s5.
E,In other words the same exact phone and the app functions differently on both.
N,Mainly the notifications.
N,On one phone I can actually go in there touch on them and read the details on the other I can only see the main screen.
B,Please Fix.
E,Beautiful and does the job
N,"SUCKS, 4.3 really, how?"
N,The only thing the app is good for is to check your account.
N,"Can't wire money, transfer money,  heck it won't even show you your whole acct."
N,Number.
N,Pathetic.
N,DO NOT DOWNLOAD!
R,Please ad a pin to login like Discover.
