B,"Always crashes, always takes forever to load, and won't load stats most of the time"
N,Finally!
N,It doesn't take 5 minutes to update anymore!
N,This is the ESPN app I've been waiting on for a long time.
B,Can't down load
N,ESPN.
P,Best sports app ever.
N,Leader.
P,Great finally
B,Jeeps crashing
E,I don't like the new update it doesn't give me the scores at the first atempt I have to restart the app.
N,Thank you for fixing it and making it faster!
E,Much faster after last update!
N,Text alerts?
N,What hapened to the text alerts for Verizon phones?
N,Update.
E,New UI is nice.
N,Glad we finally got the same updates the iPhone crowd has.
N,Colored notification bar.
R,Ad a colored notification bar
N,Scores don't refresh.
E,Still slow
E,Slow useless again.
E,Ap is slow again ESPN app developers don't know how to get this app to work properly
N,Never shows all div 1 nca scores.
B,Always blank when I want to look at all nca div 1 basketball scores.
P,Worst ap
N,Thanks for the speed update.
E,Lot better since the speed update.
E,It is not material design.
R,It needs to be updated to follow curent android design guidelines.
B,Crashy McGhee.
P,"This app is good when it works, but in lollipop it's a crashfest."
N,Customization.
R,How about some customization options for the widget.
N,FINALLY.
N,"Finally, they got it back working again."
E,It's not slow as crap anymore and stats actually load during games.
N,"Now, I will never let it update again."
N,Keeping it where it works
E,Faster.
E,Nice to have a faster version.glad this app is better.
N,Would rate 5* except for the ads when trying to launch Game cast at times.
E,Faster loading but won't update  anything.
N,It POS right now.
N,Much improved!
N,It doesn't run or update.
B,"Constantly having to shutdown and restart, always end up looking up sports news on google instead."
N,I thought it was my iPhone at first but then I recently upgrade to a droid and the app still runs teribly.
B,Crashes every time i open a stat window.
E,It is not a app killer but its annoying
P,Great app.
B,The only thing that needs to be fixed is that since the last update you can't change the order of your favorite teams.
N,I like to change them as the sports seasons change.
B,Please fix so that I can give this app a 5 star rating!
B,The app closes every single time I try to use it.
N,Galaxy S4
N,Finally.
N,"Finally this app is fast, usable, and it gets alerts again, I've been using this app for years on iOS and android so let's keep it this way I don't want to go to another app for my sports updates."
E,Finally faster!
N,Oh finally it doesn't lag forever!
P,Love it.
N,I follow every college football game here.
P,Awesome!
P,Great app.
E,Too bad SportsCenter can't cover the NHL like this app does.
N,Mr.Pam20.
R,I stile can't watch tha video even after the update
E,Too much lag.
E,"The app itself is great, just hate that it chews up my batery even when its not on!"
N,This is ESPN.
E,This aplication is now much better.
N,It works well.
E,Update definitely improved performance.
E,If like an updated widget.
E,It's prety boring.
E,Why update UI without material design.
E,Wow it actually works decent now only after a couple years of slow slow slow slow performance but good job.
E,Still has an Old UI not material design.
P,Good app.
R,Just one thing bring back the black transparent widget or at least allow for customization.please.
N,Finally a tablet version!
N,I've been waiting for this a long time.
N,Right now 5 Stars because I'm so hapy.
E,A preliminary look around in this version indicates it's laid out well and is functional.
N,I'm hapy with it so far.
N,Thank you ESPN gods.
N,Finally Tablet layout ??
N,Espn.
N,Great app like ESPN catch up on my favorite teams and score of games
E,Way faster than previous version of the app.
E,"Looks great, loads fast and has the info I want."
E,Far Faster.
N,"Long time coming, but finally it doesn't unmercifully crawl."
N,Fast!
E,Finally it is fast!
E,Finally a decent speed
E,Big improvement.
R,Still needs pull to refresh.
P,good.
P,good and awesome.
R,"but I wish there should be top scorers for soccer football; goals, assiats, so and so."
P,Great update.
E,Nice update .
E,Love it finally it's fast
E,Best update in years!
N,Changing my rating from 1 to 4 stars!
E,The feels faster and lighter great job!
E,Much better.
E,Ap is much better and faster after update.
N,Thank you!
N,S5.
R,"It need the notification working again, cannot remember when my teams are playing and what time."
