N,Thanks again goog for wasting my time.
N,Thanks for the Offline Dictionary!
R,"Now please let us adjust left, right, top and botom page margins."
E,Hate that I can't get rid of the app since I don't use it.
E,Joyfuly.
P,Great
P,Great read!
P,Awesome
R,Ap needs to be moveable to SD card
B,Fix the bugs.
B,I apreciate this app but its goten a lot of bugs since the last update
E,"Nice new look, but issues."
E,"I like the new look and features, but read aloud is broken now on my nexus 7 with lollipop update."
E,The audio spoken is broken and repeating.
E,I use ivona voice because the voice is much more pleasant than the stock voice.
N,My HTC m7 on KitKat still has read aloud functionality though.
B,Please fix this.
R,Good but needs 2 things.
R,"Good but needs to have options for organizing books into folders, and quicker upload time."
N,"Sometimes the ""processing"" seems to drag on."
E,Update lags.
B,Update has issues.
B,Lags and sometimes my books don't even show up.
N,Uninstalling update
N,Wow!
R,The only issue I have is that you have to manually upload it so you can read offline.
R,And there's no function to adjust the proportions of each page
N,Books.
N,Won't let me download the books at all
N,"ok,."
N,not more trouble.
E,The upload function is slow and a bit ineffectual
N,Googleplaybooks
N,Who actually likes books
P,super
N,Works for me.
N,This ebook reader works for me even with its low end features.
N,I can keep all my ebooks on the cloud @ Google Play Books and read them on this reader any time.
P,I like it.
N,Dictionary Language.
E,"New dictionary option is excellent, but use phone language."
R,Can ad an option to choose it?
E,Love the latest update.
E,Footnotes on the same page is great adition.
E,Also fliping trough the book is now much beter
N,It's ok.
R,Need some way to categorize or group books.
N,Unless it's difficult to manage.
N,Google Play Books.
P,Good Aplication
P,Love it
N,minus  1 star.
P,great.
B,i cannot ad any book in my library.
P,'good ap'.
N,blergh.
P,Good.
N,Motamuti
N,Cloud sync.
N,The unique function in this book reader and others that you can sync your own book locally purchased with cloud and read any platform.
N,Yea.
N,Yea
P,Great aplication!
N,Uploading problem.
B,Sometimes is does not uploades and doesn't shows the book cover.
P,Dislike.
N,Not good but not bad.
B,Bookmark glitch.
B,Takes a few clicks to remove bookmarks
N,want to known how it is.
E,why images not available.
B,"very bad without images, please fix it"
N,Thank you.
N,Go go go
N,Never need it.
N,Never need it!?
P,Good one
N,Bh
N,Adi
E,New looks and features
R,Why can't i remove this app from my phone?
N,I don't want it
P,Excellent
N,Back to working.
B,Updates fixed the problems.
N,You had me woried though.
N,I use this everyday.
N,Keep up the good work.
P,Great.
N,"Awesome ap, comparable to aple iBooks in every way, which I came from switching from an iPad mini to galaxy tab pro 8.4, keep up the excellent job."
N,Missing features.
R,Doesn't allow togle between list and cover views.
B,Some books randomly don't work.
P,Best ebook reader on the phone out there.
P,Fabulous!
E,Love the free kids books.
N,Jhakas.
N,Wonder
P,Love this app.
B,Gets annoying though when I have purchased a book and then when I go back into my library to read it again its not listed at all under my books so I have to go back into the store to find it again.
N,Id give it 5stars if it didn't have this problem
P,Like it.
R,I like the reader but an organization feature would be amazing.
N,And make finding the book I'm looking to read easier.
E,Handy :).
E,It's prety organized.
B,It's just that I have a bit of problems to download the free samples
N,Please.
R,Please allow to download the free books without a payment meathod
P,Good.
P,Good
N,Sync.
P,Good Ap
N,Fed up with all this Google crap on my mobile.
N,going to take the mobile back to the store if I have to uninstall any more this is pathetic
N,Nice.
N,"I love to lay down with a good book, and I can download any book I want."
P,Awesome.
N,This is what I want
B,Black Out.
E,I like the update 
B,but my main problem is after I read a few books I was off of it a few days and when I went back to read again now every time I pick a book the screen blacks out like its asleep but when you press the home buton the screen comes back on.
R,Would really like to read some more if it can be fixed will give more stars.
N,Pk yogi.
N,Raj
R,Needs Only One Improvement.
E,I love all the improvements.
N,Solved some problems I had using it.
R,But the read aloud offline voice needs to read more naturally.
E,It's too mechanical sounding.
N,CRAPPY BLOATWARE.
N,If I wanted this app I would have intalled it myself.
N,Tired of companies pushing their CRAPPY version of aps that you can't uninstall.
E,Useless waste of memory space.
P,Excellent ebook reader.
N,"In the past I used Aldiko to read my ebooks, but Play Books works even beter."
P,Love it!
N,Up date my books
N,Nahomie.
P,I like to use it
P,Simply Great!
P,Best android book reader ever!
R,"Would like that the option for ""text reflow"" could be aded por PDF books."
N,Keeps uninstalling
P,Cool.
R,Great to have offline dictionaries.
N,Congrats Google.
P,Awesome.
E,The seamless integration is phenomenal from my phone to tablet
N,Will this ever integrate?
E,These readers take up so much space!
N,Will this integrate with Kobo and/or Kindle?
N,"I've purchased books on one platform, been gifted on another."
R,I just want one size fits all.
P,Great for consuming.
N,I use this app everyday to read between multiple devices.
E,Dictionary is a bonus.
R,Would like mobi suport tho.
P,Best eBook app we can have.
B,"Google is continuously evolving and updating but one issue is that it consumed too much data for downloading book, eg I uploaded 3 PDF books total size Aprox 80mb download statics showing data used by play books was 653 mb ?"
P,I love it!
P,It's excellent!
E,Nice look!
R,"I like this ap, but I liked more the colors you had before for highlight."
P,Amazing!
R,The offline dictionary was the only thing missing.
P,Now the app is by far the best e-reader for Android!
P,Good.
R,Good but need to make all books normal print
N,Worth.
N,I don't read much but this aps worth for 4 stars now.
P,Great app.
P,Worlds best ebook ap
E,Horible
N,Offline dictionary.
N,This app is almost there.
R,All I want is offline dictionary like kindle.
N,Only then would I give up kindle app.
N,Thank you.
N,Offline Dictionary.
R,"Finally, I've been waiting for this for a long time ."
N,Thanks google!
N,Yes!
N,Finally!
R,"Suport for offline dictionary,"
N,Google Play Books.
E,Love it if only there was so many books stores
N,Reading on the go.
E,Impressive!
R,"Once an average at best reader feature wise, is now becoming the best and smoothest experience out there."
N,Improvements keep coming and shows that Google can make great aps.
E,Smart
E,offline dictionary.
E,The offline dictionary is good!
E,interesting.
E,various books
E,New update is awesome!
N,Offline Dictionary?
E,Selection box is blank.
R,Need more offline features.
R,"After an update, it need to reload your library,  a pain and less font option too."
R,No sharing of notes.
E,Beautiful interface and nice adition of highlights and notes but how about exporting notes now?
E,"Also the upload of epubs document, a great idea, just doesn't work."
N,"Slowly geting there though, but as of now not yet really usable."
R,"Dec 19, 2014: one year later and still cannot share notes."
N,Why?
N,"They are already there, surely it's a two minutes programming work."
N,"Google is also cheating with the number of download, since it is forced download with every Android version."
N,Issues.
N,In the last update they STILL have fixed the bookmark isse.
B,In the latest iteration there are issues with the bookmark feature.
B,Removing a bookmark you have to tap the screen 3 or 4 times.
R,Still needs a lot of work to match Kindle app.
N,"As well, Android has generally poor reading aps compared to Aple aps.such as Marvin and the Kindle app on Aple is much beter than the Android version."
R,"Sory Android, but you need to up your game to be a real Aple alternative."
N,Note 3 (Sprint).
B,It doesn't work in Puerto Rico (Teritory of USA).
N,Waste app.
P,Love love love.
P,Nice job
N,Google play book.
P,"It,s google ap-the best"
E,Latest update more stable.
N,Ha!
B,"Forces close every time I open it since today's update, I'm in the midle of reading a really good book."
N,Nexus 7
P,Great  !
P,Great
B,Bug.
B,"When I choose loud reading it doesn't turn the page automaticly and when I do it manually it skip the paragraph, please fix it."
E,4 stars for the new awesome update
N,Hmm.
R,Shelves please .
E,Love the new update.
E,Looks great
P,Great for reading.
E,"The one app I use for reading books, with neat animations, card definitions and now offline dictionaries."
E,It's geting even beter.
B,"Fix the loading when fast turning pages though, with cpus we have, it shouldn't be a problem)"
P,Good
R,Offline dictionary please.
E,Updated rating as offline dictionary is now suported
E,Great app and gets beter w/updates.
N,I really like Google Play Books it lets me do everything I want to as I'm reading a book.
R,The only adjustment that I would yet make is when I open it up I wanted to be on my library not automatically defaults to curent books available.
B,Sometimes downloading a book into Google Play Books takes a long time even w/wifi.
E,But I do like the free dictionary that comes with it as well as the ability to highlight and notate anywhere in my pubs in that it saves those notations and highlights for me.
P,Awesome ap!
P,Love being able to read whilst offline
N,Not good enough!
R,"Please ad text mode (like Zinio),  it's useful to people who use 5~7"" tablets."
N,Allowing zoom-in as much as possible but avoid truncating on double-tap can be very handy as well.
P,Love it.
E,"A simple to use ap, does the job."
E,The book prices are just right and offline dictonary was much much needed.
N,Almost.
N,"I have a lot of ebooks as pdf's (courtesy of humble bundle), but it's slightly iritating that they all show up with that ""."
N,"pdf"" extension in the title."
E,Other than that minor nitpick it's prety good.
P,Almost Perfect.
P,I love this app.
R,I only wish it was beter at managing memory on the phone and that it could save to the SD card.
E,Lag though good
N,View seting.
R,It would be great if the Play Books had viewing feature that allows auto-adjustment of the page margins instead of zooming in on characters that's taped on.
N,Google.
N,I use Google for almost everything.
N,They haven't failed me yet.
N,Thank you.
B,Can't uninstall bloatware.
N,Not a bad app if this is what you want but if you don't want it it's constantly updating needs maintenance and takes up space and has invasive permissions
P,Great!
E,Love reading books on Google books!
E,Offline dictionary in setings is empty!
N,Not a reader.
N,Not an app I Use ok for those who read I guess
N,At last.
N,Finally!
N,They're here
N,It says my debit card details are not valid.
N,I live in South Africa.
N,So I can't download any books.
N,"""processing""."
B,"Trying to 'upload' epub files to the ap, but it constantly gets stuck at the 'processing' stage."
P,VERY FRUSTRATING!
R,Do something to store the downloaded books on SD card
P,Best ePub Reader.
E,This Ap has the best developed layout for the ePub format.
E,The ePub format is great for literature published by Jehovah's Witnesses because it allows for the integration of Bible verses and other references within the magazine or book.
N,Links to Bible verses are handled by a pop-up window.
E,The fonts and paragraph layout are very easy on the eyes.
N,Much thought has been given to how the average person reads.
E,"However, the required procedure of 'upload and process' before you open new literature is laborious."
N,Wow.
N,Option
N,Forced app once again.
N,Once again a forced app I don't want or need.
E,Memory using garbage I don't want.
N,Harold Robins
N,meeran
N,I enjoy this to the fullesst.
N,This is on real first time here been downloading and doing updates.
N,"Now I came to read, its out of this world Thank you so much."
N,My duaghter enjoys coming here too <3
P,Great ap
N,Monitor
N,Beter than.
N,It's like EBOOK !
N,Not to apealing.
P,I favour using the kindle app as i get beter prices for books i enjoy reading.
N,So aory no good for me
P,Ilove readingbooks
P,Awesome.
P,Excellent !
P,Lovely app keep your work up Google loved it :)
N,Pages from 2 chapters missing from download!
N,More than frustrating
N,Games.
N,Surbway surfas
R,Lacks some necessary features.
R,This is a good app for reading but it is missing some crucial features which should be there in a good ebook app.
N,"Firstly, the ability to organize your library."
N,Like what it shown when you first open the app.
N,"Ability to sort books into lists, etc."
N,What's not to like?
N,Zero problems.
N,I use it all time while waiting on people who's time is obviously far more valuable than mine.
N,Not a good idea to use app while driving.
N,Don't do that.
R,5 stars for Offline dictionary
P,Love Google Books.
E,I don't like the outdated icon but the aplication in itself is great
P,Loving.
E,Very handy& useful
N,Allow for reading of your own collection.
E,"Great update and love the offline dictionary,"
B," but I do have a problem everytime I try to remove a bookmark, it just keeps coming back."
B,It takes almost five times of me touching the bookmark for me to be able to remove it.
N,Me
N,Adjustment.
B,The pages doesn't automatically adjust.
N,Which sucks.
P,Good one
N,Okay.
R,"I may try using this if i want to download a book, but I wish this was part of Google Play and not taking up extra memory."
N,Have Kindle and prefer it.
P,Superfluous!
N,Offline Dictionary FTW.
P,Extravagant.
N,Never find one beter than this
R,Can't remove this useless crock.
N,Samsung Galaxy S4.
R,Allow the debit card payments please.
R,its best only for the books i purchase from google play books.however i can't adjust font size of the books i personally downloaded
P,I'm in love.
E,I love the voice over text feature and I am overjoyed you folks included a dictionary into the ap
N,The Sacket Brand.
N,Best (in my opinion) that Mr.L'Amour has put to pen.
N,Simply makes reading a blast and a blessing!
N,Play Books Aps.
N,Bata
P,Lovin it!
N,Google books has completely revamped my reading experience.
P,Excellent.
R,"I'd like to be able to create folders, to organise my books."
N,Googol playbooks.
P,Exelent
N,loved.
N,it
P,Great even offers free samples of some books.
N,Not bad.
B,Not a bad app but the book mark you have to click a lot to get rid of it.
B,Fix that and it's a 5 star ap
N,menarik.
N,sme kje jad mdah
P,Excellent.
N,Lots of free reading material
P,Awesome aplication
E,The Bold and Beautiful
P,Very frustrating.
B,Since the new format constant lag and freezing which shuts it down and now makes my books in this app.
E,unusable .
N,I have sent many data forms to them with no fix.
P,Good.
N,Good way to keep a good read close without the bulk.
P,Most Excellent
P,Awesome.
P,Love it
N,Epubs?
N,Epub suport?
N,It's what I'm looking for.
N,Try it at your own risk
P,Awesome.
P,Simply the best.
N,Oo anak wla and tlaga pasko bka dw uwi?
N,What are the most part it was the last few days later I was just a litle while.
N,Oo nga daw iba tao aba iba wyw the same time as well as the most popular in the future and then the next couple run into any problems with it and it will not have a good day at work
P,Nearly Perfect.
R,"This is actually really good, but it gets only 3 stars for one simple reason that hasn't changed in 5 years: no ability to copy text."
R,"Otherwise, it would be 5 stars."
N,There's no point to not having the ability to copy/paste because anyone that wants to quote the work can simply read and rewrite the part they want to copy.
N,Just makes it REALLY annoying.
N,"It's not against copyright to copy small, relevant text for certain puroses (E.G. educational or commentary)."
N,"Other than that, works great and no problems."
N,I have only try to read one book so far.a dictionary would help I don't spell very well
N,goole play books.
P,i love this app.
P,"Good, but."
N,"After borowing a Nook for a litle while and reading on it, there's one feature they have that I miss while reading on Google Books."
E,"I really like having the ""x pages left in chapter"" on the status screen."
N,It let me know how far away from being at a good point to take a break I was.
R,If this could be aded that would be awesome.
P,Cool
N,Raju.
P,Good
N,Vinay
P,Good
P,very good
B,Always asking card details even for free books.
N,I'm unable to download free  books without paying.
N,This isn't fair.
R,Please do something for this.
N,Boka.
N,Choda
N,Offline dictionary.
N,It won't let me download am offline dictionary?
N,Love the app but that would help also.
N,Thanks
N,Good then bad.
R,Need more free books.
N,Where's all these scanned library books?
N,thanks
R,"Geting beter, but add a snails pace."
E,Books can't be biger than 100mb.
N,WTF.
N,Am I suposed to rip out the lymphatic system out of my anatomy book?
N,Or how about the entire section on musculature?
N,WOW.
R,This is also seriously needing text reflow.
N,"Well, at least they went from fail to 3 stars."
R,Why not make the API available to developers so we can use or favorite app with your services?
R,I would be nice to select single or dual page in landscape.
E,This material design is so cheap looking (Fisher price).
R,"Update: finally, offline dictionary!"
N,Extra star
E,Really slow.
E,Since recent updates there is significant lag and lockups.
P,I absolutely love it.
E,I really enjoy the fact that there are many free books as well as books under 10 dollars.
N,Reading time
N,More
R,Where is dictionary placed after downloaded
E,Offline dictionary was the last piece to make it the best reader available
B,Always saying eror.
B,Please fix this so every one can give you 5 stars and i can't download it
E,Audible books.
N,They read fast.
E,The monotone is annoying but can live with it.
N,Wonderful!
P,Best epub reader!
E,One of the beter aps out there and easy in use.
E,The only negative point is that the images in the file are stretched.
R,Would also be nice if the images could be enlarged when clicking on it.
R,"Also please ad the possibility to arange your books, ad them to a folder."
B,Since the last update there's a problem with the bookmarks.
N,"This being said, still a wonderful ap!"
E,Boring.
N,Can't install .
N,erh
N,Waste of time.
N,Beter of downloading kindle app I paid for a book I can only read if I have internet?
N,Reasons for Bipolar
N,Forced languages in categories :(.
N,This time otherwise smart google have done something very annoying and even bit insulting for Estonians.
E,A great service is ruined by forced russian language in book shop and categories.
R,The shop's language should be configurable.
N,What's the process to download a book on play store without a credit or debit card?
N,Runs a bit bollocks in Froyo.
N,"Here's a batshit-crazy idea, Google--don't release a new Android OS/APK every other month if it means throwing away your existing once-loyal customer base like yesterday's used Kleenex."
N,"Just sayin', it's kind of a jackass move against anyone who (1) is poor, or (2) actually cares about e-waste."
N,The press only pushes you so they have something to write about.
N,Be strong!
N,Very Disapointing :-(.
R,"If the books are available for free then why we need to provide credit/debit card info, just ad to user's library without any question !"
N,Disapointing >?<.
R,"If the books are available for free then why we need to provide credit/debit card info, just ad to user's library without any question !"
P,Great.
P,"I love being able to read books electronically, this app is the best."
N,Can't remove it.
N,This is boss.
N,Yeah
P,awesome googlee
R,Needs more options.
R,"No margin controls, and very litle font options."
N,Less is not always more !
N,Dictionary.
N,Thank you guys.
P,Almost perfect.
P,This app is near perfect.
R,The only issue that I have is that one cannot organize the books in their library manually.
R,This is something I would like to see in a future update
N,Constantly updes and I never use it.
N,Waste of memory and time
N,About recent update.
N,With these recent update.
N,It has goten rid of some features like when clicking on small links it no longer pops up like a window.
N,But brings you to a completely different page.
N,Which sucks.
P,Frustrating.
R,It couldn't open some pages from the book that i'd bought
E,Beter on biger screens.
N,It's ok.
R,But it could be beter if.
N,H.                                                                                      well you.
N,figured that on your own
P,Hate this ap!
N,It only gives samples.
N,I know you have to buy it but its a waste of money you can just buy books at a store or wherever else
N,It's OK.
E,Other options are beter.
N,Amazon wins this one again for me I am afraid.
N,"It's not just about software, it's about the content and the portability of it once you paid."
N,Jawbone.
E,Interesting
N,Google play book
E,Slowest reader on market.
E,Sometimes very slow even on downloaded books.
R,"No collections, no tags, only one dictionary."
N,Mega
E,Offline dictionary not working.
N,for all ebooks.
E,Game of thrones cannot use the offline dictionary
B,Causes system crash.
N,"Downloaded one book, no problems."
B,"Downloaded second book, system crashes and a message says UI system not working."
N,How do I fix this?
N,"It apears to affect the speed of access to aps, and I've paid for a book I can't read."
P,Love it.
R,I just took one star because it's hard to highlight something in the top of the page with the menu over the text you want to highlight!
N,Edit: issue has been fixed!
P,Excellent.
P,Excellent
N,Google app.
N,It's google what can be beter ?
N,Almost there!
N,This is geting very close to the same user experience as iBooks.
R,I've been using this mostly for ePub docs as I like to highlight most of my publications as I read them.
R,Would like the images to preview without being stretched and/or distorted.
N,"Works well on my Nexus 9 tablet and Nexus 5 smartphone :) A bit bugy on my iPad 2, could be my old iPad doesn't like iOS 8?"
N,I think it's geting a litle old to cope with the latest software.
N,Gy
N,Galaxy y. Nice ap
P,Really good.
E,"This so works very well, my only problem is that the bookmark is extremely annoying to remove, taking anywhere between 2 - 10 clicks."
B,Please fix this for a 5 star rating
N,Was pre installed.
N,Never used it and can't fet rid of it
N,Google Play book.
P,Good software
R,"I like this Ap, I wish however the prices wouldn't be so much."
N,"I understand money has to be made, but still."
N,"Other than that, it's cool."
P,BEST.
P,BEST
N,Mr Bharat.
E,this program has made all our aplication working so smoothly and faster.
N,this program is Master in real manner.
R,Needs Work.
B,"When studying articles and highlighting on my phone, the same words don't apear as highlighted on my tablet."
N,This is something that did hapen until the recent update.
R,Please have function aloud with PDF file
P,I like this .
N,m.m.mm yeah
N,Guides us to know how  valueable books of different author's.
E,Informative keep it up
P,Love it!
B,"I love this ap, but the bookmark keeps turning on and off when I don't want it to."
P,Other than that it's a great ap!
P,Awesome.
P,Just awesome
N,Rinku.
N,Saroj
N,Nice
N,Nice
N,Updates good!
N,Crashes at times by like the new footnote view!
N,Offline dictionary.
N,How exactly is the offline/online suposed to work?
N,"This was a feature I was looking forward to, but the instructions are unclear, and I tried using the option of having one, but it does not work."
N,No need.
N,I don't need some aps then why some system aps like this imposed as system app in android mobiles.
N,Nice ap
P,Don't like it.
N,I cannot find or see my books because of all their 'recommendations'.
N,It is nothing more than an ad on my phone IMO.
N,Moon+reader pro is a thousand times beter than this.
N,T. R
E,Useless.
N,"I really don't see the point of this ap, in my experience its completely useless."
N,nice
P,Love.
N,Believe me .
N,its nice
N,Omigosh.
E,I love that it is a quick easy way to read but every time it installs the update the words in my book dissapear and go blank.
B,I've bought 4books 3 from the divergent series  and the fault in our stars.Please from x the app soon.
N,Very.
P,Good
N,Flowing text not scalable.
B,I tried EPUB books from many different sources and neither of them is displayed properly.
E,"Flowing text is scaled down, then squeezed up on the first page (several columns of miniature pages) - its unreadable."
N,"EPUB format works fine in other readers, such as EPReader, so its definitely not my device."
P,Love to read books so I like it.
N,Offline dictionary finally!
N,What is up with Read Aloud feature.
E,Love that I can sync with phone and tablet flawlessly.
E,Love that I can highlight.
R,Annoying that i can't highight first line because the menu covers it.
P,Love that I can read PDFs.
R,Annoying that can't highlight or underline like a pdf reader.
E,"Love, love, love the read aloud feature Hate that it speaks like a robot and is super fast."
R,If this read aloud feature could speak in gogle navigation voice and you could control the speed at which it reads/speaks I could live with everything else and this would be a 5.
P,Very good.
N,Walay jud logod2x
P,Good
N,Take too much time to upload book .
N,Google playbook.
N,My play list.
P,Love.
P,Amazing
E,Nice and fluid.
R,It's a good app but should increase suport for more formats like others leading ebook readers.
N,Read aloud.
R,Work on high quality voices please
N,Enshrined.
N,DND
P,Excellent
N,It was working before.
N,This used to be a very nice app.
N,What hapened?
B,"I can't turn the pages anymore,."
R,It keeps me on the same page that I have no choice but to close the app.
N,It's frustrating that I can no longer read my ebooks because of this glitch.
R,"You're suposed to improve the ap, not break it."
N,Good Book reading experience.
N,Keep it up
P,Excellent.
P,Excellent
P,Good
P,Great.
P,I love this app.
N,I can read for free any book samples I may be interested in and also purchase the ones I like and can read them.
P,Perfect!
P,I love it keep me busy!
N,Not bad.
R,Would love to see time to end of book and time to end of chapter features.
N,I would use this all the time if these were in place!
P,Awesome.
P,Great app in reading ebooks.
E,It has easy for manipulation.
N,Nice but.
B,"I have a few problems, I can't see the images of my books or magazines in the right form."
N,Great for quickly reader.
R,Need options for read and more tools for notes and comments
E,Nice Functionality.
N,"In the past, Google Books was ""playing catchup"" with other readers."
N,"Then, with the most recent updates it has not only caught up, but surpassed most readers in the play store."
N,Don't.
N,Use it.never
N,Seep.
N,Menambah wawasan
N,Can't delete?
N,Why?
N,Can you tell me why I can't delete this useless ap?
N,"It completely uses up my data storage by updating every other day, I do not use it, nor wish to."
N,Tarda para haser download.
N,Es una buena aplicacion pero lamentablemente tarda para vajar los libros y aveses no se puedesn vajar
N,Italy
N,Does the job
R,Great but needs some work!
E,Read aloud is terible!
N,Sounds like a robot.
P,Everything else is just great!
N,Must try
N,Folders.
R,It would be awesome if you had folder options to file books you have already read.
N,Samsung Galaxy S4.
N,Great app but I don't care much for reading a freaking book on a tiny screen!
N,I'm from the generation where I was told not to sit too close to the t.v!
N,Ha!
E,Useful.
N,Nice effort.
N,Keep it up guys ;:)
B,Not loading new books.
B,Since the last update it's stoped loading new books.
B,The old ones on it now have missing pages and the bookmark won't work right.
B,Needs to be fixed.
N,Scam.
N,Wont let me innstall
E,Bookmark is flaky.
N,It gets stuck on.
N,Will no longer load library without internet connection.
E,"This is my favourite reader ap, and the adition of pdf viewing was very welcome."
B,However since the latest update the library says it's empty when I open the app at a time when I have no internet connection.
N,I have a few downloaded books which should show up whether I'm connected or not.
P,I like it
P,Good but.
N,Hi.
B,Why my book in playbook with indonesia language can not be read by read aloud.
B,"The message ""read aloud unavailable""."
B,Please fix it.
N,Tx
P,This app is good.
N,Ok
N,Ok ok.
R,It does not suport epub files saved in the memory card.
N,I tried opening the file from with the file manager but it does not suport only works with samsung phones
N,I use a website that allows the downloading of stories and books writen by users.
N,This is the primary reason I use this app.
