B,It kept making letters jump ahead of the cursor.
E,Also trying to select text is very difficult.
E,Annoying.
N,Samsung GS4 4.3.
N,Finally they did it.
E,Swiftkey now has a mature and perfect visual design.
N,Along with all the features you need.
R,"Resizing and un-docking the keyboard, Quick way to switch between languages, a few beautifully designed themes,... and the one that I really loved: four-row numpad along with arrow keys!"
P,Good Job!
P,This is a great keyboard.
R,The only thing it needs is a delete entire word for swiping by pressing backspace.
N,This is default on the google keyboards and on Samsung keyboards.
P,Otherwise great.
P,Amazing app... Must for those tired with the outdated android keyboard.
E,Cannot believe how fast it is.
N,It almost reads my mind.
N,Very seldom do I need to tap in more than 2 keys for the next word.
N,The longer I use it the faster it gets.
N,My last update shows that I saved 7000 key strokes.
P,Fantastic.
P,Good.
P,Incredible app I really luv it.
P,Cool.
P,okay everything were great.
R,But is there no Chinese language available???
E,By far the most accurate Android keyboard available.
N,There is no reason not to have swift key as your main keyboard.
N,"Well,  maybe one."
B,When you enter passwords it is like microsurgery since the app changes words and inserts spaces.
E,A small price to pay for the most accurate keyboard on the planet.
P,This app good.
E,Very useful.
E,"The keyboard is very nice and easy to use, plus it learns the words quickly."
B,"Only issue I have is that in Whatsapp, the keyboard lags quite a bit whenever a message is sent."
N,5 stars if this is fixed.
N,Using huawei ascend p6 on kitkat.
P,I absolutely love this app!
P,This is fantastic.....
P,The keyboard itself is perfection .
E,It's easy to navigate and doesn't have a bunch of useless junk buttons right up front.
E,"The auto-correct is just bad, though."
N,It will guess automobile when you wanted egg.
R,"Plus it only has three possible correction options, none of which will ever help you."
P,Still the best keyboard app.
N,If efficiency and effectiveness is your middle name then you need this app!
P,I like it.
R,Can you please add up Chinese language?
P,Great app you have here!
N,Cheers!
E,This keyboard fits my style.
E,I feel like I got much better prediction/correction when this was a paid app (not sure what version that was).
N,"One example: ""5o"" would always get corrected as ""to""."
N,Now that hasn't happened once.
P,best.
P,Just love it.
P,It's the Best keyboard app!
P,Just awesome!
E,Way better then the original keyboard.
E,Way faster and easy to use.
P,Its the best keyboard i ve ever used.
N,Great for fat fingers.
E,Great features and customization options.
N,Nothing else to say.
P,Works good not great.
P,love it!!
N,it learns my bad language a made up words.
N,the other swipy keyboards just don't seem to want to learn.
N,This keyboard is not ljki remeber it.
B,It is horrible and rarely corrects or after I type it correctly it replaces it with another word entirely.
N,Like wtf?
N,Plain and simple It's as bad as the stock one.
N,"I've used, recommended, and loved swiftkey for years; bought it before flow even got upgraded."
N,Before now I'd have given it five stars.
B,"But recently it's been lagging my apps, and causing weird keyboard minimizing and opening - randomly."
N,"It's a brand new galaxy s5, not even three weeks old and has no issue with the other installed keyboards."
P,Disappointed in what I considered a quality product.
N,It's really on point for what you want from Swype and it has emojis.
E,The themes are nice too.
R,Why would u not add chinese....or id love it.
N,Stopped using swiftkey and moved to Touchpal X due to terrible lag when typing.
B,"Latest update seems to have fixed that, so happily moved back to Swiftkey!"
E,"Edit: lag present after about a month of use, always about 8-10 words in."
B,Clearing app data seems to temporarily fix the problem.
N,Great time saver.
E,It's so slow D: after I send a message my phone is frozen for the next 5 seconds because the keyboard... I like the auto predict but things need to speed up... Please fix this bug or I'm going back to my phones keyboard!!
R,Just be faster!
N,"Since Android's native keyboard sucks, this is a good alternative."
P,"Quite excellent, really."
N,In return for your personal data.
R,"I mostly swipe, and I've noticed more errors with this swipe platform than other similar input methods, so that gets annoying sometimes."
E,This is saved by the accurate predictability of this keyboard... I find I don't have to swipe as many words if I watch the suggestions.
E,"Voice recognition has proved to be top - notch, as well."
N,Easily 5 stars if swipe worked better.
N,"This app is perfect for those who wish to type quickly, and suffer from few typos in the process."
N,I can't recommend it enough!
N,Ankur gupta.
E,Only problem is slow opening... Good thing is to fast in typing.
N,the only reason i stick to android is this keypad precision....
R,I still dunno why you dun wan to add Chinese lol its been many years I waiting for it.
N,"Many emoji missing and not reload in my tab lite, time to uninstall and find other emoji keyboard, good bye SwiftKey."
N,Sayonara.
E,"It's very nice and easy to use,, when u download it i can assure u,,, u'll gonna love it ?"
E,It offers many options of layout to select as your keyboard.
N,I feel great to type on it as I can resize my keyboard and also match my liking.
E,"Mostly the keyboard works great and I really like the swipe feature, but the skins are pretty limited and look alike."
P,Almost perfect.
P,Wonderful App!
N,"Type with a swipe, it learns and adapts to your style."
P,Love it.
P,The best keyboard ever.
P,Great app.
N,No problems what so ever.
P,Perfect.
P,Lovely.
E,Best keyboard i ever used love that they added emoji support ?
R,Please eliminate the lag.
N,This Keyboard takes a lot of time to pop up.
E,Often the prediction row takes a lot of time to change when the enter key has been hit.
B,The keyboard does freeze very often.
N,It is drawn when it isn't supposed to be.
N,Real nice.
R,Could be optimised as it launches after a second or two.
P,Because is the best app ever.
N,That's why...
P,This is amazing.
R,Perfect but can you make the emoji look like iphone emoji?
R,It will be perfect more??
R,Need Chinese support such as pinyin or changjie.
N,"Also,  I can't see the emoji ."
E,"Overall, it works smoothly and I can type accurately."
N,Thanks for reading this comment.
B,Please fix it as soon as possible.
N,"Using it since a year, flawless and if bugs are found they are solved in a day or two."
P,This keyboard is the best.
P,I did the beta for the emojii regularly and I love it being included in the normal keyboard.
P,Best keyboard app I've ever had.
N,Worth the money.
E,Cool themes!
N,I'm using it right now.
E,I love this app because of its autocorrect.
N,I'm really bad at typing normally but this app fixes that.
N,Really swift !!!
N,"Switched to another keyboard from SwiftKey for a couple days, to try something different."
E,"The other one wasn't user friendly at all, layout was strange."
E,"SwiftKey predictive function is truly amazing and saves a lot of time, keyboard layout makes sense."
B,Someone might be attracted to 'go' to other apps w glitzy themes - but I'd rather have something that functions reliably; and SwiftKey has enough variety of themes to choose from.
N,I'm staying with this keyboard!
P,Best keyboard...
E,Smooth and Easy.
N,"The more you use it, the more convenient it is."
E,Swiping + Accurate predictions are great.
P,I love it.
N,I'm getting very tired of seeing this as a business model.
N,There are not enough apps made for the Android that don't attempt to mine for personal data.
B,"Let's be honest here; loss of control over your personal data is the true cost of a ""free"" app."
N,It doesn't work properly when enabling multiwindow on my device.
N,Unable to type on the top window.
R,"Please, support!"
N,Too bad ?
N,now got a built in swift key.
B,Just lags a bit when selecting emoji's.... Rest works fine!
P,Love it.
P,It's my favourite keyboard at Google Play.
N,Thanks!
N,I get better use of Swype than I do with Swift.
N,"Swift offers a lot, but nothing that I need."
E,"Swiping is much better with Swype, naturally."
N,"I'd image Swift being well-suited for larger screens/tablets/etc, where typing/tapping may be preferred."
E,Very fast for typing.
P,Perfect.
P,Amazing.
N,Wow.
N,Good a lot of improvements in a update.
N,Let's check me.
N,"It has help me alot when I type, better than the stock keyboard, only thing is the update does not let me switch from English to Spanish keyboard."
N,Other than that I am happy customer.
E,"Awesome app, easy and quick to type also comes in great color variations."
N,It failed to work in tecno p5 it had crashed I forced to install.
E,Annoying notification to select a language after selecting one 6 times.
N,"I have just one language installed,  but this keyboard is using 174Mb of RAM."
R,"Also,  it fills up half of the huge screen on my LG G3 without the option to shrink it down while in portrait mode."
E,I like the prediction but the memory usage is out of control.
N,I'm going to switch back to the stock LG keyboard if this memory problem isn't addressed right away.
P,Awsome app.
E,Flawless.
N,Was growing frustrated with my default LG keyboard until I discovered SwiftKey.
E,I love the different varieties of themes.
P,Very good.
P,Samsung S4: This has become the slowest keyboard I have used.
N,I paid for the full version which was great.
E,The major release however has slowed my whole phone down.
N,"despite reloading my Samsung software from scratch, using custom ROMs etc, I have realised there's nothing I can do to speed it up without removing this keyboard."
N,Despite updates there are regular lags.
E,I will rather struggle with the stock keyboard prediction than live with a slow keyboard and phone.
N,I don't have a lot of experience with android as I used iPhone in the last few years.
N,Since a friend introduced me to this keyboard I can't use any other one.
N,Great keyboard with many features even on the free version.
N,Works well I use it on all of my devices.
P,"v good,  I like it."
P,Great app I love it.
N,Good download.
N,Recommend to any one that downloads apps  for free.
N,Works good.
R,I'd love to see the neon theme with neon red accents as well.
N,"My touch screen ""keyboard"" of choice!"
P,the best one yet.
R,I just wish that we had the option of having the classic ios7 emojis!
B,4Starz due to persistent lag.
E,"Predictions 5, layout choices 5, theme 5 corrections 5 language 5."
N,"I keep trying the default keyboards that come with android / Samsung, but I always end up switching back to swift key with swipe system and the learning function,  it makes typing so easy."
B,Takes literally more than 5 seconds for the keyboard to appear after I touch a textbox... WTF.
N,Worked brilliantly on my ANDROID 2.3 now i have an ANDROID 4.2 and it becomes rogue.
N,I've almost had enough....
N,I haven't tried it yet but sounds cool.
N,"Even when I make mistakes while swiping, swift key identifies my word correctly."
E,The keyboard is just brilliant to use specially with hinglish as language.
N,Typing just got fast and more fun.
R,"Customization option as mentioned in the specs above are not available to the fullest, had it been there I would have given 5 stars."
N,It works exactly as expected/promised.
P,The best I've ever seen so far.
N,Everytime I install new ROM or got a new phone this is the one I install first.
P,Best way to customize our keyboard.
E,The inbuilt keyboard is boring.
P,Swift is awesome.
N,Will strictly recommend.
N,This.
E,"I like the way the keyboard is set up,  sometimes though it does not guess my word and I've got to type it and not swipe."
E,"That's annoying,  over all good."
P,Awsome.
P,This keyboard is amazing!
N,"I actually got the full version free on Amazon App store, but still paid for it through play for when i switch phones cause this keyboard is that great."
E,"The predictions are super accurate, the customization is beyond amazing, and the arrows are the best thing since sliced bread."
E,Excellent keyboard but drains battery really fast.
R,Please update it!
P,Best keypad ever.
E,The predictions are just awesome.
P,Very good l love this keyboard.
P,Absolutely love this keyboard.
P,Very good android Keyboard.
E,Very easy and fun to use.
P,"The best I've found, so far......"
P,Nice.
E,Practical.
E,The emotional are updated.
N,There's a Tagalog language that I'm looking for.
R,I hope that you update the emotional if there's a new one.
P,JUST AWESOME?
P,AND I LOVE IT???
E,It's great and a lot better than the standard Android key board.
N,No complaints.
N,Worth a download.
P,Just amazing.
E,Perfect autocorrections and also strong prediction ability.
N,Can definitely predict words in advance.
P,"This is awesome, you can have as many different keypa."
N,cooooool.
E,Auto correct is pretty good.
B,Tho every time I go on to the app it freezes and I can't look at the pay for keyboards ?
R,Gives me functionality across different apps that the standard keyboard cannot deliver.
E,Still exploring the different options but liking it all so far!
P,Love it!
N,"Muy intuitivo, r??pido, est??tico  Recomendado 10000%."
P,"Sucks that I paid for it, but it's a great keyboard app."
E,"Sometimes it thinks it's smarter then you, but features like flow and emoji prediction make it awesome."
R,"I like how SwiftKey works,  and how easy it is to use,  just wish we could get more keyboards for free."
B,Always inserts a wrong word when i press space.
N,Its so annoying.
P,Love it.
E,Auto correct can be annoying but that's with any keyboard these days.
N,It stubbornly refuses to let you type some things no matter how many times you try.
N,It subverts your ability to express yourself which is the antithesis of what a typing app should do.
N,"I don't care how good it may do other things, I can not recommend this app for that simple reason."
N,If you don't like your stock keyboard & wanted a keyboard that can learn the way you type.
N,Just download this you would not regret it at all.
P,"Plus...  the best part was, it's free to download :) +1 for that."
P,Yes it is the best!!!
E,But incredibly good once you get used to it.
E,I usually use at least two languages when chatting and it picks up the difference pretty fast.
E,Predicted words are usually right and the typo correction is very good.
N,Do give this a swing if you have the time.
E,Very useful and easy to use.
P,I love everything about this app.
N,"I don't use Flow, but it's a nice idea."
E,Very intuitive and predicts very well and is fast!
N,Don't read the reviews.
N,Try the app.
N,You will be amazed and You won't return to the stock keyboard.
N,Why does SwiftKey want access to my google+ account?
N,Does every app require all info on its users?
N,"Google is getting ridiculous, no such thing as privacy anymore."
R,Even keyboards need to know your blood type these days.
P,I love my purple keyboard!
E,Thisg app is great at predicting your next txt and I recommend it to anyone wanting a nicer looking keyboard than predownloaded keyboards.
N,The default keyboard on the LG G2 was making so many ridiculous mistakes with my typing.
E,"There is a learning curve because character placements are different,  but SwiftKey remembers and learns and makes my typing far less aggravating."
N,Cool.
P,Best keyboard period.
E,The app is really great for texting and everything else.
B,"But on the HTC One X, it continues to crash even after the update."
N,I'm kinda annoyed by it because it does it twice every day if I'm lucky.
N,Still spend more time correcting then benefiting.
N,No problems.
N,Help a lot to speed up typing!
N,You will be amazed.
P,Great app.
N,I tried the choice out thoroughly.
N,Even the premium ones.
E,"It looks like this one is much better in any category,  in every category."
P,Pretty good.
E,Love everything about it.
E,Awesome prediction engine.
N,My original gripes have been fixed.
P,Good job!
P,Best keyboard available.
N,Resan.
E,"Very smart,  knows what you're gonna say and corrects you!"
P,Super app.
R,Really need voice button more accessible.
N,Ball.
P,Love this app.....
E,Have to keep uninstalling and reinstalling because predictions aren't working.
E,The keyboard and predictive text is fantastic but sadly the emojis don't work on my tablet :(.
N,"Nothing is wrong with this, it works amazingly well."
N,Loved this until I started getting 2xs/day notifications about language updates!
R,There cannot possibly be that many languages in the world!
N,I'm a lazy American!
N,How many do you think I even know?!?
N,One more and Uninstall!!!
P,Love it!
B,"Keep getting an error ""unable to save dynamic language model""."
N,It saves time at the keyboard....
E,"Not as accurate as Swype and once it gets a Word wrong, it's a pain to correct..."
N,I switched from iPhone to the galaxy s5.
P,And I'm loving it.
E,"I love that I can pick different colors,  and it predicts how I type which  my iPhone didn't do so well."
R,"I would very much like to see the symbols page layed out like the alphabet with the number row at the top, and also if you could have an option to not have the suggestions above the keyboard that woukd be awesome too!"
P,So great.
P,Love it.
P,Great!!
N,Saves me quite a few keystrokes.
E,I like how large the space bar is.
E,Easier to type on.
E,ITS SO MUCH SLOW AS COMPARED TO MY STOCK KEYBOARD.....SOMETIMES IT TAKES TAKES SO MUCH TIME TO TYPE A SINGLE WORD.....DON'T ACCEPTING A TOP DEVELOPER APP TO BEHAVE LIKE THIS....WORST EXPERIENCE.
E,Autocorrect sucks.
E,This keyboard is worth the price and is way better than almost every other keyboard.
N,The very first app I install on every new Android device.
P,"Wow, having had an iPhone and a Windows phone this is the best keyboard I've ever tried."
P,I like this app but don't love it.
N,Thought it was going to be way better that stock but it isn't..
P,Best keyboard for Android.
N,This is a must-have app.
E,"Its predictions save time, arrow (direction) keys are very useful, and its ability to learn from your usage is outstanding!"
E,Punctuation and special characters and symbols are much easier to use.
R,"Add foreign language support, and you have a very useful app."
P,"I've used Google's and Samsung's keyboards, and this one is hands down the best of the lot."
R,I'd give it a 5 if I can add my own personal words like Google keyboard can.
E,This app was much better when it was paid.
B,Now most of the time there is a delay when hitting the home button.
E,"Themes are good, but I prefer the function I used to have."
N,This keyboard.
N,When ever your in a messaging app like let's say for example viber there's a slight delay right when you press the send button you have to wait half a second before you can type again it's very annoying.
P,Other wise its a good keyboard.
N,Title says it all.
E,Type easy ....
B,When I Finish Typing A text Or Something the Keyboard Stays Up Need To Fix That.
E,Love the predict text.
N,Helps alot but can hinder until it knows ur shorthand.
P,Great app.
N,I went from arround 40 wpm to about 56 to 70 THANK you swiftkeyes.
N,"I got the Note 3,and said I was not going to download anything like a new keyboard, messager, or anything like GO."
N,But I couldn't help it.
P,I love swift.
N,Thanks for it.
N,Ekdum masst.
P,Awesome St.
P,Love it.
E,Nice n easy to use.
P,I love this  app it's better than any other one on the play store.
B,Only thing that sux is every time the phone is reset it goes back to stock keyboard.
R,My only complaint is not having enough customization with color scheme.
P,Other than that this keyboard is amazing.
N,Worth the money.
E,Decent.
N,Thank you developers for every second u spend to develop this keyboard.
N,You really really made a perfect keyboard.
N,SwiftKey has saved my fingers from so much of painful typing.
N,... thank you SwiftKey......
N,Just do it.
P,Good.
E,The tweakability of this app is awesome.
P,I love having the compact keyboard undocked in landscape.
N,Makes things so much easier to see.
E,It seems to respond much faster than Swype too.
R,Can be improved by adding the words which we use and not predicted.
N,Thanks.
E,terms of use agreement and I do not like.
N,This greet.
P,Love this keyboard!!!!
B,"If I want to insert a period at the beginning of a number, to display 0.60 (without the 0) it just puts it at the end of the last word, annoying."
E,"Predictive text poor,  voice to text fair although recently does not ever last spoken word until microphone times out."
E,Auto correct does not seem to 'learn'  as was expected.
P,Quite a disappointment overall.
P,Love??
P,Great Application.
P,Awesome.
E,Love the new themes.
R,Please add more simple emoji like (@_@) etc.
N,On Numara :).
R,Give us more key sounds to choose from.
E,"Way more accurate than Swype, Samsung stock,  or the Google keyboard."
E,Very slick interface.
N,I'm still stoked that it was free when I downloaded it.
N,I might have even shelled out the 5$ for it.
N,"If you type a lot on your phone, it's well worth the money."
N,Nice app.
P,Best keyboard out!
N,Loved it when it was a paid app.
E,Now it has constant updates and is buggy and annoying.
N,"I spend more time fighting its ""corrections"" more than anything."
