P,I love using this ap
R,Can't text Australia.
R,Why can't send messages to Australian number.
P,Love it
P,I love this app.
P,Perfect
N,Thank u
N,Text plus.
E,It is easy to use
P,Love it.
N,Why becuz no minuted yes
N,No way dude.
N,Keeps ringing the other end after you've hung up.
N,Pinger a lot better.
E,Vert helpfull
B,Good but needs one big fix!
E,"Text come in and go out fast, and it is easy to get free minutes for calls."
E,"Calls are prety good quality; but, a lot of the calls aren't coming in anymore."
N,"They'll call me and I can see the missed call, but it doesn't show up on the screen so I can't answer it even if I have that app open."
B,Please fix.
N,It's alright.
N,Good for free but I do not get a lot of texts that are sent to me.
P,Great great ap
N,Text plus.
E,Free texting.
E,It works great.
N,Can send text or pics.
P,Great app.
N,It is very nice ap
N,"Really, really?"
N,Ugh So Annoyed.
B,It Will Not Let Me Send Pictures Please Fix This Issue Well It Let Me Send Them But The Person That I'm Sending It To Can't See The Picture.
P,Awesome.
N,I can now talk to friends and catch up
N,Galaxy S3.
N,Awesome app till it stoped ringing when called.
N,"The last time it acted this way, I loged out and wasn't able to log back in to same profile."
N,I had to sign up for new number.
B,Please fix this.
N,What is the other use.
N,What you are the way to be able to see the you be
N,Oh yea.
N,Now I can call and text my mom
P,I love it.
N,In don't no.
P,I love the ap!
P,Great texting app 
R,wish it would let me call unlimited after 4 months of having it?
N,Phone.
P,Like it
E,Completely usless.
N,Unless your in America or Canada
P,Best app ever.
P,Best app ever
P,awesome.
P,i love this ap
P,Like it.
N,I like it but why by Wifi you need to fix it or upgrade it
P,It's an awesome app.
N,Text plus.
N,Makes me pay money
N,I had 38 credits sent two texts and no credits left.
N,Kind of a waste of time this app is.
N,"And ""free""?"
N,not!
N,"They start bothering your contacts, you must either pay or watch ads but free it is not."
N,Text and talk.
P,Awsome((
N,True.
P,Good ap
N,Ugh.
N,The dam pop ups I now have suck.
E,I unlock my phone and bam a stupid pop up.
N,Then I go into the app and do what I need to do and exit out of it and bam another pop up.
B,please fix this so i can be hapy again
P,Amazing.
N,I can call to Us without any charges
B,Keeps forcing itself closed.
N,Have .28 cent balance and can't call anyone
B,Fix it.
N,I'm not receiving my incoming calls it tells me I have a missed call but it never rings
N,It works.
E,It works fine for texting
N,I want to called my classmates all time.
N,Life saver.
P,Great app I recommend it.
P,Best text/calling app ever.
B,It doesn't act up works perfectly
P,Awesome.
P,Best free txt app ever.
E,And the ad sugestions are not over annoying and the games it does sugest are prety good games
N,Real Disapointment!
N,"It worked ok for few months now I can't make or receive calls to USA.Textplus wants to force me buying their minutes,even incomming calls I can't receive.It's a real SCAM."
N,Broken app.
P,"I loved this ap, but now it says my number is not valid."
N,Some people I only talk to through text plus because I don't want then to have my personal number.
N,If and when it is resolved I will give it five stars.
P,I love it.
N,Thanks text plus
N,It sux.
B,It won't let me download
P,Love it
N,Browser.
N,Why does it keep poping up asking how I want to open whatever it is?
N,When I hit browser it just shows a blank page?
E,That pop up is annoying right about now.
P,Awesome.
P,This is a great app.
N,"My kids have ipod, and this app allows us to keep in contact with them when they are at different events etc."
N,Text plus.
N,It's alright
P,Hate it
P,Love it.
P,This app is great!
N,Thanks textplus
N,Plus.
N,It works well
N,M.scatered.
P,Love it but someimes dose not workso and so good
P,i like it.
N,it works great for me
P,"Old, but i still like it."
N,"It might need some new updates, but it does what i installed it for."
N,"I don't need a ""high tech"" texting app so I'm hapy with what i have."
N,On fleek.
P,I am totally in love with this ap!
P,Love it.
E,"It is easy to use, not much of a hassle at all."
N,If you can't pay your phone bill its perfect
P,Love it.
P,It's awesome all tha tyme
P,I hate it!
N,Newsweek
N,It is not bad to be free.
N,Destyne Haris.
N,Really
P,Hated It.
N,It's A Terible Ap
N,Samira abamajaok
N,Let's text.
N,It's OK because I don't do nothing but text all the time
P,It's cool so far
E,They were better than cellphone
N,Bull crap.
N,It doesn't even notify me that i got a message or call.
N,Nothing.
N,I have to constantly keep check to see if i got a text
P,Love it.
P,I just love this
N,Only 2 calls?
B,"I called someone 2 times and now I can't call them again, I click on the calling icon but it won't even work."
N,"When they call me the call doesn't come through but I see missed calls, and I can't even call them back."
N,The only problem I have with text plus is that half the time I don't get a notification on a new message or a call and then and sometimes I will receive the notification hours after I get the message.
P,Great.
N,Hussel free
B,Program works but bugy.
N,Finally working ok.
N,Will be using awhile before I rate again.
N,Mr.Temple
P,Love it
N,Woe!@! Nice.
N,Discrimination means what I dnot no
P,Great.
N,Text always come through haven't made a call yet and I don't like that you can't put your own voice mail greeting
N,This is ridiculous the app will not downloaded
N,A waste.
N,The app doesn't alert me when I get a call or text !
N,Lookin for another ap
P,loving it
N,Sucked.
N,It is not free if credits are needed going back to the TEXT NOW Ap
N,Just blew me away.
N,Nice phone Ap keep it up
N,house looking.
N,brown hair
N,Text+ and nothing more.
N,Dont buy minuets!
N,Text+ is great for texting but don't plan on talking even though you paid for the minuets.
N,You get about 15 sec of voice connection then you have to call back and do another 10 seconds.
E,"Good for texting friends, worthless for trying to call a cab!"
N,It's a good way to text your freinds
N,Wowewlw.
N,Just stop with life
N,Communitys.
R,Bring the community's back I miss them kik is geting better
B,Stoped poping up.
N,I have my setings set for my text messages to pop up in front of aps and also on my notification bar and its not doing either
N,TeX plus.
P,Good
E,It works great
P,Hate it.
B,It would not let me log in or let me sign
N,Wouldn't let me send texts because it thought I was dialing 911
P,I love tha??s game
N,Okay.
N,I don't get my messages sometimes
P,It is very Good Ap
N,Do not download this.
N,This is a waste of time and money .
N,It'd crap
P,Almost perfect.
P,This app is almost perfect.
E,A litle slow sometimes but you can't beat free.
E,Really apreciate the dedicated number.
N,Forget phone bills.
P,Awesome.
N,Never had a problem only think i don't like is they choose your number
P,Good.
P,"I love this ap, its really good but lately when I'm texting I don't always get notified."
N,Like I may send a text and I'll wait for a response.
N,And I'll get the text but I have to open the app.
N,"Like I'll receive the text but I didn't get a pop up, vibrate none of that."
N,Or when I respond to a text via pop up it may not send.
B,Please fix.
N,Thank you!
P,Good basic app.
P,"Started using this app when TextFree went rogue; so far, so good."
E,It works as well and sum times better.
E,Sweet app love it so much when my Verizon doesn't have optimum service this app does
P,Good and bad.
E,When it works it is highly convenient for me!
B,"But most of the time it doesn't send any of my texts through, i will have to send the same text 2,3, or sometimes more times than that, just for it to get sent."
N,"If this could be fixed, that would be greatly apreciated"
N,very tnx
N,It's epic.
P,Perfect for single moms that run outa minutes quite often LOVE IT
P,Best app ever
N,It's ok just.
B,It tells me to retry cause of connection and my connection is awesome fix this
N,Debora Billups Bissell.
N,The app worked okay.
N,Sometimes you don't get your points for downloading stuff.
N,The the app changed and I can't use it.
B,I can't login to it.
N,So I had to uninstall it.
N,Text Plus Free
P,Superb app.
N,I use this app to talk with my girlfriend from Pakistan to USA and she don't have more data plan to talk from any social site or app and I am giving five star to this app thanks a lot
P,Good app.
N,I always get my text.
E,Good app for texting only you can't send pictures or call but the texting is good.
E,Decent.
N,Wasn't completely free of course.
B,"Problems with it crashing, and being extremely slow even on a s5."
P,Best app.
P,This is the beat app that I've used in my intire life I love it I don't call on it but I text that's all I do lol
N,Free.
P,Love it that's all
N,Pictures and videos?
R,Can you send and recieve pictures/videos?
N,It's decent.
E,This used to be a really great app for texting.
E,"Calling was a bit janky, but it was a rather solid experience, nevertheless."
N,"However, now, thanks to some new update, i spend more time waiting for texts to send and the app to stop crashing (for enough time to do anything) than actually texting."
N,It's really annoying and bothersome.
P,best texting app EVER!
P,It is the best texting/calling app ever I can text a lot of people too and I can text whoever I want!
P,Good ap
P,Horible.
B,Crash everytime I open it.
N,Has me ready to throw my phone.
E,stupid.
P,Like it.
E,It is very easy ap
N,In the dick
P,Awesome.
N,Ap works great just wish it had its own wifi
B,It is not showing.
B,It's not showing I have any texts unless I click on the app otherwise it doesn't show I have aps!
B,Fix it!
N,Or I'm finding a New ap!
N,OT Evolve.
N,Proud veteran of this ap
P,Awesome.
P,It is very cool
N,Text plus.
N,Awesome thanks great and it absolutely works wonderful and amazingly weird that you need to watch videos on the app and just to call
B,Would not open.
N,Like I could not even the open the ap
N,Complete garbage.
N,"Free offers don't work, when you go to suport to claim your free time, it says no offers found."
N,"This app might work if you spend cash, maybe?"
N,SCAM ALERT!
P,Good text app.
N,I like this app works very good never let me down.
B,Force closes.
B,"Every time I start this ap, several seconds later it shuts down on me, would apreciate and rate better if fixed."
N,It is not geting notifiers.
R,"No vibrate, notification, nothing."
N,REKADO FASH.
P,I LOVE IT
P,It's cool.
N,TextPlus is a great substitution for those without phones!
N,Only problem is that you need the internet to send texts and you only get three minutes of call time without purchasing more minutes.
N,No use.
B,Didn't work in Mexico and too many ads
R,Please put india numbers also.
P,Good ap
P,Awesome.
P,Love it
P,I love it so freakin much
N,Paty from fresnoCa.
P,This app is awesome .
P,"i like it , out of 10 i say its a 7 ."
N,that's all I'm sayn.
N,lol
N,Upgrade.
B,Since my last rating of 1star I moved it to 3 works great just wish I could get to wrk on my 4 and 3 g's please fix or help if there is a seting issue
P,Great ap
N,"What's going on with your people you people don update anymore I mean this app is not working as good as before I used to have good connection before now it's not the same anymore I mean it's hard to make the try to communicate using this app because this app doesn't allow me to have good connection , you you need to start working on it"
P,Horible.
E,It's just like the rest.
E,"It's slow, and every other compliant you seen on here is CORRECT"
N,Ivht.
N,It ight not all the time
N,Nadine thomas.
P,I love it
N,Textplus call.
N,Aps
N,It's just your phone thats doesny work do blame it
N,Yess!
P,It is a great app.
P,Good.
P,It is great
E,It's really free.
N,I have no problems using this app since I installed it on my Samsung Galaxy S4 Active.
E,Found an easy to use alternative to Pinger and Text Free aps.
N,It works great.
B,It sometimes doesn't send my texts.
N,Tina Wright.
P,A GREAT APP.
B,No voice.
E,"I like the text messaging, if the calls worked I would have rated a 5."
N,It's the bomb
P,Perfect.
N,I am the father of many fatherless kids in Atlanta
N,"I got this mainly for my  phone since I don't have unlimited texting, so I only use it when I'm on Wi-Fi."
E,Now I'm geting lots of spam texts that are quite annoying.
N,"When I texted my friend the first time she thought it was a spam text too since it came from a strange number, and not my own."
N,I think I'll keep my old phone just for texting.
P,Great Ap
E,Absolutely worthless.
N,International texts and calls?
N,Nope.
R,I can't even send texts to countries that aren't USA or Canada.
E,Useless.
N,It is OK
N,Texters dream.
P,The best text app ever!
E,This sucks.
N,You have to pay for talking and what if you need to call 911
E,It is easy to use.
N,The only problem which REALLY need to be fixed when I'm making/in the midle of phone calls people on the other end are hearing a huge echo and can't understand what I'm saying.
E,Other than that I love the concept.
N,Texting plus.
N,Texting plus
P,It's good but some bugs.
N,I love it its just that it messes up like if I send a message they don't get it they tell me where you go and I told them I send it it's the app that doesn't Send it please help me out on it
P,Good but stall bad.
B,I can't login or sign in.
B,"Is there anything wrong with this app because have been trying to loging or signing but is not working and it keep telling me to check my net work seting, please I need a help because I really need this ap"
P,AMAZING.
N,TBH I love this app I just don't understand why you can't make emergency calls on it I mean like what.if someone broke into your house and tried to kill you and they already killed your parents and this app is all you have how would you contact the police other than that.love it
N,Nice!
E,"I love the free texting, "
R,wish it would do alerts when you get a text
N,Text plus.
P,I love this aplication
P,Text plus is the best!
P,Ok this is so great!
N,If you are thinking about geting it.DO!
E,Straight.
E,"It is very useful when around WiFi, great ap"
N,Text plus free text + valls.
P,I think it is really good
N,Do not waste your time.
N,Watch videos to earn credits High phone calling rates
P,Prety good ap!
E,Great for texting.sending and receiving sms.
N,You get a free US phone number.
E,"but for calling, not so good."
N,only a few minutes you get.
N,"I use it to text only, and it's great for my needs."
N,Two thumbs.
P,best app so far for texting.
P,So far so good
B,Didn't work.
B,It does not work on my phone
P,Mr. Soccer love
N,It's for Americans.
N,Fuck off
N,Suport sends you automated messages.
B,"I am not able to receive any phone calls to my phone number since march 3, 2015."
N,Even from a textplus number.
N,I can make a call out.
N,When i try calling ny text plus number it rings but never goes through to my text plus number.
N,I have it enabled.
E,It's very iritating.
N,I will rate 5 when it is fixed.
P,Prety good.
E,It's good for real free texting.
N,Just takes a few to get to respondent.
R,But the phone seems to be lacking a great deal.
N,Tried to use it twice and both times the other party could not understand a word I was saying.
N,It is not even bye.
E,But for texting its great.
R,If calls worked a bit better I'd give it 5 stars.
N,Fix it then you will see 5.
N,Good luck to all who use.
N,And thanks for good app.
R,Keep it up and don't blow smoke tho.
N,No one respects a company that tries to bullshit us.
N,It is not that you are!
N,Just keep it in mind.
B,It would have 5 stars but it keeps force closing
E,I really liked the free texting.
N,Saved my life when my phone service was cut off.
P,fantastic.
N,I use this app plenty and i always get me texts and can always send them .
N,IM SO HAPPY.
E,"It's messages get received way to late,  like almost hours later, other than that it works good"
E,Bad calling app person on other end can't hear you after a while completely
P,It is Kool.
E,I like this app it is better then text now
P,Good Ap
B,It is not responding.
B,Every time I open it it keeps saying Textplus isn't responding.
N,Other than that when it works its great.
N,^_^
E,weak.
N,waste of tym
E,just nice to have and it works with just wifi so cool
P,Good app.
N,It is very nice ap
P,I really like it
P,One of da best
E,It is very  good site
N,It's ok.
B,"I don't get a notification if I got a text, it's bugs me a lot please fix!?"
P,Best!
P,Best app for txting i have ever used!
N,Help wat is this about sign in I need to sign up
N,I can text from my tablet.
P,Awsome
B,Calls don't come in.
N,Everytime someone calls me on this app their calls DO NOT come through.
N,People usually tell me they called and when I open up the app and check.
N,"Sure enough, there's the missed call."
N,But calls DO NOT COME IN on this app.
N,"Another thing, when I call someone whit this app after a few minutes, the other party CAN'T here me."
N,We have to hang up and call again and after a few minutes.
N,Same thing hapens.
B,PLEASE FIX!
E,Much better!
N,Now that the previous issues have been fixed I love this app thank you text plus for making it so easy to call and text people
N,Nice app.
N,It is kool so far But i can't meet any frenz  y is that
P,Excellent!
N,Text plus
P,Awesome stuff
P,It sucks.
N,It gave me a new number and it was from the other side of the states.
N,Dumb.
E,Then the calls arent even free.
P,Sucks!
E,Good for text.
R,Calls wish there was a way to get more minutes for videos and sometimes doesn't receive calls
N,Gets the job done.
N,It's ok
P,Awesome.
N,Thanks this
N,Text plus.
P,Great I love it
P,Love it
E,"Fun, easy and FREE!"
E,A great way to keep in touch via WiFi and earning credits is fast and easy as well as low competitive pricing.
N,Rated #1.
P,Like it
B,I would give 5 stars but it quit notifng me when I get a txt
N,Great Ap but sometimes frustrating!
P,I like txt plus!
N,I have been using it for a year and I never had problems with texting ot calling.
N,"But recently, I loged out of my account and tried loging in again."
N,I forgot my password.
N,So I go do the forgoten password procedures and it says both my phone number and email arent in the records.
N,I had 60 minutes of credit and lots of trxting history so this is kind of frustrating.
N,It is very good compared to other aps
E,Low quality calls cheap
P,Cool man.
N,I am grateful for the app since i don't have service at present  however I must have missed the part where it says to choose your area code because it shows one for me and people were really worth it and they don't answer the phone calls that I do have honey
N,textPlus.
N,free text and calls
P,Superb.
N,I like very much.yah app se app kahin par bhi call kar sakte ho.
N,voh bhi bilkul free.
N,thank you
P,Sucks.
B,"I can't text, keeps saying it doesn't allow emergency numbers or 911."
R,Can't send or receive pictures.
N,I don't know how or why but I can't receive or send pictures can someone help me with this?
P,Love this app.
E,So beautiful it is my favorite texting  app out of all I have used.
N,Thank you guys.
E,It is very hard on the batery.
P,It SUCKS!
B,Can't talk to anyone
B,Couldn't even get it to load.
N,Ok.
N,It's ok.
R,I can't receive pictures from other people when I'm texting.
N,Anybody have a solution to that.
N,Meikhi.
N,I can talk to my girlfriend
N,Calls.
N,They Conley give you 3 calls what's up with that?
N,It's OK.
N,always have to refresh to get my messages
R,It need update.
P,But still awesome ap
N,Nice.
P,Good ap
E,Too much space.
N,"27MB space, that's like eating an elephant WHOLE"
P,It's the best
N,Awesome aps i can text all my friends.
P,Lovee it!
N,Dosent text.
B,Won't work on text
N,text plus Free Text + Calls.
P,Absolutely the BEST app on the market.
N,"As long as you are connected to WiFi, you have a phone."
N,"I used this for the first time with an iPod touch, made it think it was a phone."
N,6 stars
N,I prank my friends
N,LaTonyaK.
N,"This app is great, I am away right now and i broke my phone, but I can text from my tablet, best thing ever!"
R,I can't receive pictures not cool:(
P,Great ap
P,Love it.
N,It is great I can text and call anyone.
N,It's a good way to keep in touch.
N,I recommend this for anyone who has health problems or people with disabilities.
P,I ABSOLUTELY hate this ap!
N,The person on the other end of the phone call can not hear you at ALL!
P,It sucks!
N,Uninstalling ASAP.
N,would have put zero stars but it would allow me to do it.
E,texting is fine but I have to be able to make phone calls.
N,F.n useless.
N,"After installation, site told me I am not eligible to use network."
E,This app is horible it tells you to verify the account from your email then says your email isn't valid when you go to verify it what sense does that make
N,FYI.
N,Only works for American numbers.
P,Awesome.
N,I've been using Textplus for over a year by now.
N,Never had problem with it.
N,Now I can text with my American friends too :)
P,Great.
E,It works amazingly
P,Good app.
N,Don't give it 5 stars because sometimes my messages won't go through or send them really late.
E,Also I don't like that when you send out a picture the other person gets an email to look up the picture.
R,I wish it was sent and seen like a regular message would receive it.
E,Other than that it's good it's free and not complicated and EASY to log into.
N,Put money to ad minutes and one it won't let me make any calls.
B,It does not work
P,Really good.
N,K
N,No pics.
N,It will let me send out pictures but i cannot receve any y?
N,A lot of times i have to send a text two or three times because they won't go through.
B,Fix this problem and my rate will go up :)
N,It's almost a waste.
N,It's only free user to user and after hearing how my phone acted or didn't act after a convo they were like hell naw to a user request.
N,If i wasn't still on a minute phone this would be a waste of time.
N,Your call might get through.
N,ang galing.
P,love it
N,"""Your device does not suport real time push notifications."""
N,THIS IS NEW!
N,"And BTW, it did before the last 3 updates!"
N,"YOUR FAULT, NOT MINE!"
N,Figured it out myself.
N,"Suport was useless, bordering on inept."
B,"UPDATE: the problem is as follows - Text+ is unable to push notifications across wifi in even remotely close to real time, regardless of connection speed."
N,Cellular connection only!
N,This makes the app almost pointless for me.
N,"When I can't get a clear cell signal @ home, I would like to use my 300mb/50mb wifi to send and receive texts."
N,Is that too much to ask in 2015.
N,Fix this issue and earn customers for life.
N,"Otherwise, I'm out!"
B,It doesn't even work on my phone!
N,It's not even leting me sign in my account at all.
N,"I had this app on my old phone, and it worked excellent."
N,"I buy a new phone, I get this app."
B,And it doesn't work at all.
N,Could use some work but ok.
R,The things that need Improvement are completely clear.
N,"Download and run the ap, you'll see."
N,It is not awful just ok
N,Dissapointed.
N,Have used this app for almost two years.
B,Now it says it eill not connect because i am not connected to an internet connect.
N,Which is not true.
N,Screw this app.
N,I will not use it again.
N,Text plus.
P,Cool
N,Text Plus v5.9.9.
N,It works when I am on WiFi and does a perfect job of messaging.
N,The app needs to be open on my phone to get notification of new messages.
N,It does chunk the messages to smaller pieces if you have a lot to say.
N,Text plus.
N,Free text and talk plan.
N,No 1 app for texting!
P,It is not bad.
N,One of the better aps for free text.
N,Thanks.
P,Love this free ap
N,Text Plus.
P,Love It is great
P,This app is really good.
B,The only issue is sending and receiving picture messages.
P,Amazing app.
P,This app is awesome!
N,Free texting and phone app right here.
N,"Though you have limited minutes to call, you can text all you want!"
N,Um.
B,I try to sign in but it said that I have an internet problems but my internet is perfect.
N,If you know how to fix this please tell me.
N,Gay.
N,I agre with you bro
N,It works.
P,And anything free is good
P,Love it.
E,It does what it says and super easy
N,It's true free.
N,Call and txt
P,Great.
N,School doesn't block it so can actually talk
N,Yay.
N,Boo boo
E,"Good service, but has a lot of bugs."
N,"It splits up the texts that people send me in random spots, and rearanges them so I have to figure out what order they go in."
E,It's so confusing and annoying sometimes.
N,And a lot of the time I can't get calls to even dial at all.
N,I'm not hapy with this.
N,No internet?
N,It do need it ?? I hate it
N,Don't ask me no more today to rate
P,Cool.
N,I mean it is cool but when I try to send a pic.
N,the other person can't see it and it sucks when I try to call
N,Help.
N,How do you find Ur number?
E,Rubish complicated and it is very time costuming it is
N,They need to give free Call.
P,Like it
N,alto straighten all lines in a single text(global).
N,??AresponsibleAAianliveson
P,I love this
N,It is not for india
N,Bill saver.
N,Having free inbound calls and free text messages saves me big on my bill.
N,I will keep this app as long as they keep it activated.
N,They give you minutes for watching videos and downloading games.
N,You need WI-FI or some kind of Internet but we'll worth it for me!
N,No one can hear me.
N,I have 100 mb/second internet And folks telling me my voice keeps cuting off.
N,I just bought this subscription and I'm considering cancelling.
N,Furg??.
N,Hecho
P,Good Stuff !
N,TEXT+
N,It's okay.
R,Could be better
N,It's works fine
P,Good app.
B,"This is a good texting ap, but sometimes the person I'm texting doesn't receive my texts."
B,Please fix it.
N,tect.
P,great app ty
N,Had it for a couple of years now and it hasnt let me down.
N,just get it.
N,It's worth it
N,It works for me.
P,This app is awesome
P,Love text plus
P,Great.
N,Give you a real number and can call only problem sometimes it doesn't sync so you have to check won't get notifications
N,Drin drin Devilwithin.
N,It works just fine as long as you rigidly monitor due credits and police your # upon its arival to its destination.
N,It's ight.
B,Keeps forceing stop
P,Love it.
N,You don't need a phone just use this app on your tablet
E,This is useful.
N,It does not always work with data.
N,But good on WiFi.
N,Text free.
P,I love the ap
P,I Like
P,Cool.
N,It's nice not to have to pay for calls?
N,Text plus.
P,Loved it
N,"It works great on my Samsung 10"""
N,Daniela.
P,Hated it I would want zero stars
N,It's real!
E,"It is very useful, and so easy"
N,Text plus
N,We Shoul At Least GET THE TO CALL FOR FREE ON WIFI AND 4G .
N,All this aps really suck I'm working on developing my own aps on of the best Aps on adroid.
E,Including Free text International and National Free phone calls on 4G and Wifi Also.
E,Sweet.
E,So easy and not iritating like that of hangouts.
N,Omg.
N,It took 3 days to download
N,Calling is weird.
N,"I try to hang up, but keeps ringing!"
N,"After installing I was able to use the app for a couple of days, spent $2 on some minutes, except I was unable to hear anyone on the calls after that."
N,I used the app on Samsung S4.
N,"Short time later I was asked to log in again, none of my crudentials at this time were recognized by text plus."
E,"Customer suport was useless and not very responsive, it took many days to hear back from them and they still were not able to help me log in."
N,"For all the permissions that I gave this ap, don't waste your time"
P,Best there is no comparison.
N,Thanks great app nicely done on all aspects
R,Could be upgraded more
E,"The text box freezes up after I send a message and says ""posting."""
N,I have to exit and reenter the conversation screen to send a second message
N,It works great for me!
N,Except the calling but I'd rather text anyway!
N,It doesn't update my inbox or send my messages.
N,It also never notifies me when i get texts.
N,one of my bothers delete it.
N,I'm so mad about that
N,It is very nice
N,Wtf.
N,It won't let me send out my text messages and it keeps telling me that I'm not elgible to use the app at this time.
N,Log in.
N,I loged out and tried to sign back in but it just said the my e mail was not found in the records.
N,I used the same email to create the account again and was told that the email i was trying was already in use.
P,Awsome.
N,I'm always texting
N,I loged out and now every time I try to log back in under my username it says they're experiencing problems with my internet access and can't log in.
N,I use this app all the time and now I can't.
N,please help
P,Loved it
P,Hate it.
N,It doesn't tell you if anyone has texted you.
N,Ever has every time I DL it.
N,-5*
P,Loved it.
N,It's totally free!
N,Eh.
N,Takes forever to download.
P,Like it.
N,I love  it because you can text and call but there is one problem if you  try to text someone far away you can't do it
P,Good.
N,It OK I really ilje the mesagesseing in it those
N,I love it you don't have to give pl your number you can give them your text plus if you want to separate pl you want to talk to from pl you don't
P,Superb app.
N,Well done.
N,Really!
N,So I was trying to send a message to someone not on text plus.
N,"and guess what, it didn't send to that person's phone, it went to another person WITH text plus."
N,This has hapened for everyone who I have tried to talk to.
E,it's iritating!
B,Fix it please!
N,Meow.
N,It works fine but you don't like having to buy minutes
P,Loved it.
P,It's an awesome ap
P,Try textme its free and awesome
P,Awesome ap!
E,Always free texting!
N,WHAT ?!?!?!?!?!?
N,It won't let me sign in to Google account don't INSTALL !
P,I love it.
N,Wassup
N,Sweets.
N,Sick as ap!
R,BUT it needs some improvement Fix It!
N,Thanks.
N,Calls.
E,Texting works fine but doesn't show incoming calls.
R,No pictures or video message.
R,Why can't I send pictures or video message when you a picture message the other person get link ?? then have to a website and look at it
P,I love this app so much best app in the world
P,So far its been good for me
N,It's alright.
E,The texting part of it is good but it doesn't work without Wi-Fi and the calling sucks because you only have five minutes in total and when you waste those five mintes you have to buy more
N,It worked on !
N,y codes
N,This is a great backup in my communications system.
P,Great ap!
N,I finally got service on my phone!
N,Soo I won't be using textplus as much but ill definitely keep this app.
E,In terms of texting this app has never failed me!
N,"Please Don't Ruin this app with ads,  i like it very much."
N,Textplus.
N,Enjoy this app very much
N,It works great for me.
P,Love this ap!
P,Awesome.
P,Great app.
N,"Wow, that went prety bad."
E,Groups seem to be missing.
E,Chunks of graphics aren't loading.
N,"This used to be a great ap, kind of sad it went downhill"
P,Good.
E,Everything is awesome fair price .
E,Stable and reliable
P,It's hella cool
N,Still get notifications.
N,I turned off every possible notification and it still gives me an ad notification like once every two days.
N,Uninstalling.
N,texting and talking.
E,Five stars for great in texting over wiFi.
E,It's fast and eFfective.
N,"However, talking over wifi I  have learned to wait one second before responding and awaiting answer."
E,The connection is great.
N,Three stars
P,Good app.
P,I love it!
B,Restart my phone to txt back.
P,It's good but not great either.
B,Sometimes when I send message back it won't let me text back.
N,So I have to restart my phone again then it will let me text back to the message.
N,Shouldn't even get one star.
E,Calling messes up and texts glitch.
N,It is not worth the space it takes on my phone
N,"Text+text,call."
P,This app is amazon
P,Grea app.
P,"It does everything it is suposed to do, love it."
N,I had to work for the minutes
N,It's ok.
N,You have to pay if you call someone longer than 5 min.
N,Ap.
P,It's a good app and it work
P,Live it.
P,Love it
B,Wierd bug.
N,It won't let me send txts and says there's something wrong with my connection even though all my other aps work
P,Awesome.
N,Nothings wrong with it at all
P,Amazingly awesome
N,The story.
N,I'll try if bad I'll change it it might be good it might be bad or midle I don't care if it is okay but when i get tired of it I'll get rid  of it
R,Pictures why can't I get them.
R,I would give more stars if you could receive pictures
P,LOVED it!
P,This aplication is awesome!
