,Feature 1,Feature 2,Label,Cosine Similarity,Predicted Label
1450,reuse drawingsurface pipette activity,drawing tools like brush,different,0.698984921,different
2652,checkmark confirm tool applications,line tools,different,0.698617458,different
396,checkmark confirm tool applications,available font,different,0.697808087,different
3164,save dialog,missing text insert,different,0.69722569,different
2714,image file size editing,load pictures,different,0.695639968,different
5068,center button transform tool,toggle move option,different,0.694853306,different
3464,confirm tool application selecting tool,new update,different,0.694067776,different
3961,share feature,put titles,different,0.693685591,different
5169,checkmark confirm tool applications,ui design,different,0.693570495,different
1735,checkmark confirm tool applications,fill tools,different,0.693334222,different
4756,paste tool,spray tool,different,0.69308269,different
5244,share feature,version ads,different,0.692934573,different
3622,save dialog,output resolution,different,0.692548811,different
3592,hint change default settings tools,outline an addition,different,0.691816032,different
4081,confirm tool application selecting tool,reflect chosen colour,different,0.691487491,different
2010,confirm tool application selecting tool,future update,different,0.691347778,different
2886,share feature,made reviews,different,0.690991998,different
4153,insert image catrobat media gallery,resize picture,different,0.69092387,different
818,paste tool,color fill tool,different,0.690241933,different
4207,hint change default settings tools,resize tool,different,0.68998754,different
1054,paste tool,create graphics,different,0.6898911,different
1550,save dialog,edit small things,different,0.689562917,different
348,confirm tool application selecting tool,applying transparency,different,0.689521134,different
4204,spray tool,resize tool,different,0.688979626,different
106,better compression research implementation,add more colour,different,0.688870192,different
2245,insert image catrobat media gallery,image editing,different,0.688144743,different
714,share feature,clone tool,different,0.686750591,different
2688,image file size editing,load photos,different,0.685617983,different
737,paste tool,code games,different,0.685230792,different
24,image file size editing,resize pictures,similar,0.685015142,different
1740,confirm tool application selecting tool,fill tools,different,0.684689105,different
4384,paste tool,see a grid,different,0.684577823,different
5318,dynamic color scheme,wide range,different,0.684235454,different
2682,confirm tool application selecting tool,load photos,different,0.68324697,different
3311,dynamic color scheme,move image,different,0.682430863,different
5245,feedback menu entry overflow menu,version ads,different,0.681995869,different
5229,center button transform tool,user interface,different,0.681364417,different
4089,correct user intended position tools,reflect chosen colour,different,0.681200802,different
824,spray tool,color fill tool,different,0.68084085,different
3792,correct user intended position tools,perfect substitute,different,0.680711627,different
1721,correct user intended position tools,fill tool fills,different,0.679900765,different
5132,paste tool,type text,different,0.67975688,different
5067,confirm tool application selecting tool,toggle move option,different,0.679431379,different
3427,feedback menu entry overflow menu,new image option,different,0.679328918,different
1042,confirm tool application selecting tool,correct point,different,0.678770304,different
161,confirm tool application selecting tool,add transparency,different,0.678742409,different
2126,correct user intended position tools,good art,different,0.678634405,different
1748,correct user intended position tools,fill tools,different,0.678535402,different
3704,confirm tool application selecting tool,paste a part,different,0.678418756,different
699,center button transform tool,circle tools,different,0.677795947,different
4548,feedback menu entry overflow menu,settings option,different,0.67739898,different
390,share feature,available font,different,0.677319348,different
2657,confirm tool application selecting tool,line tools,different,0.677199066,different
5168,hint change default settings tools,ui design,different,0.677055776,different
1704,spray tool,fill tool fills,different,0.677018702,different
5254,export,version ads,different,0.676594198,different
3067,correct user intended position tools,marking options,different,0.676338077,different
1821,confirm tool application selecting tool,find a place,different,0.675819218,different
3014,dynamic color scheme,many opportunities,different,0.675808251,different
3446,dynamic color scheme,new image option,different,0.675641358,different
2248,checkmark confirm tool applications,image editing,different,0.675179005,different
343,checkmark confirm tool applications,applying transparency,different,0.675176382,different
2708,confirm tool application selecting tool,load pictures,different,0.675005853,different
3683,build paintroid pull requests catroid develop jenkins,paint file,different,0.674895108,different
5345,dynamic color scheme,wide verity,different,0.674441099,different
2677,checkmark confirm tool applications,load photos,different,0.67375499,different
4155,hint change default settings tools,resize picture,different,0.673581302,different
1064,checkmark confirm tool applications,create graphics,different,0.672983527,different
4172,paste tool,resize pictures,different,0.672876716,different
3587,share feature,outline an addition,different,0.672820568,different
1490,spray tool,dynamic brushes,different,0.672499061,different
1810,share feature,find a place,different,0.672315896,different
773,hint change default settings tools,code to games,different,0.6722188,different
3860,checkmark confirm tool applications,pictures with transparency,different,0.670836568,different
444,share feature,basic components,different,0.670813859,different
1918,share feature,friendliness range,different,0.67074883,different
1069,confirm tool application selecting tool,create graphics,different,0.670608163,different
3392,dynamic color scheme,multi touch interface,different,0.67055881,different
2658,center button transform tool,line tools,different,0.670074522,different
4848,save dialog,take small space,different,0.669704795,different
471,share feature,blur tool,different,0.669701576,different
996,image file size editing,converting photos from mb,different,0.668893218,different
4541,close transform tool options clicking apply,settings option,different,0.668814778,different
4566,dynamic color scheme,settings option,different,0.668732285,different
4415,share feature,see every pixel,different,0.668682933,different
2238,paste tool,image editing,different,0.66862905,different
2249,copy paste symbols stamp tool selection application,image editing,different,0.668196917,different
986,copy paste symbols stamp tool selection application,converting photos from mb,different,0.668186486,different
3705,center button transform tool,paste a part,different,0.667861521,different
2253,confirm tool application selecting tool,image editing,different,0.667597055,different
409,correct user intended position tools,available font,different,0.667594731,different
3967,checkmark confirm tool applications,put titles,different,0.667477846,different
759,upload mapping jenkins release builds,code games,different,0.667181075,different
3625,confirm tool application selecting tool,output resolution,different,0.666855812,different
4955,copy paste symbols stamp tool selection application,text insert,different,0.666824162,different
367,auto crop icon,auto zoom kills,different,0.666577339,different
1532,image file size editing,edit photos of gacha,different,0.666399956,different
2963,paste tool,manipulator programs,different,0.66564095,different
130,copy paste symbols stamp tool selection application,add pen tool,different,0.665634394,different
199,paste tool,air brush,different,0.665519595,different
2967,share feature,manipulator programs,different,0.665425241,different
5175,center button transform tool,ui design,different,0.665339649,different
786,upload mapping jenkins release builds,code to games,different,0.664802313,different
2268,share feature,image edition,different,0.664353132,different
580,feedback menu entry overflow menu,changed language,different,0.664344549,different
1521,checkmark confirm tool applications,edit photos of gacha,different,0.663828552,different
1061,insert image catrobat media gallery,create graphics,different,0.66367954,different
1345,correct user intended position tools,do some quite,different,0.663506091,different
2558,dynamic color scheme,like paint,different,0.66315639,different
313,spray tool,applying a color,different,0.662918627,different
728,github crowdin integration,clone tool,different,0.662268102,different
1731,spray tool,fill tools,different,0.66210562,different
2703,checkmark confirm tool applications,load pictures,different,0.661764443,different
3454,feedback menu entry overflow menu,new update,different,0.660991311,different
5231,github crowdin integration,user interface,different,0.660930812,different
4202,share feature,resize tool,different,0.660767198,different
156,checkmark confirm tool applications,add transparency,different,0.660664737,different
2271,insert image catrobat media gallery,image edition,different,0.660627544,different
2896,export,made reviews,different,0.660592973,different
1085,share feature,create pictures,different,0.660366416,different
1326,share feature,do some quite,different,0.65987277,different
4294,center button transform tool,rotation controls,different,0.659802556,different
4505,center button transform tool,selection tool,different,0.659628093,different
1132,dynamic color scheme,creating a option,different,0.659557343,different
3384,center button transform tool,multi touch interface,different,0.659361482,different
4902,save dialog,tell resolution,different,0.658979416,different
5163,share feature,ui design,different,0.658647597,different
1058,share feature,create graphics,different,0.658354223,different
1484,paste tool,dynamic brushes,different,0.658313692,different
4179,insert image catrobat media gallery,resize pictures,different,0.657829762,different
1423,reuse drawingsurface pipette activity,drawing tool for kids,different,0.657797158,different
205,spray tool,air brush,different,0.657648325,different
1187,paste tool,curve tool,different,0.657293141,different
395,hint change default settings tools,available font,different,0.657081008,different
2369,dynamic color scheme,intuitive layout,different,0.656778634,different
5057,feedback menu entry overflow menu,toggle move option,different,0.656699479,different
3583,paste tool,outline an addition,different,0.656119227,different
5009,copy paste symbols stamp tool selection application,text to pictures,different,0.655975044,different
4981,checkmark confirm tool applications,text outline,different,0.65587002,different
9,image file size editing,resize picture,similar,0.655403197,different
2504,dynamic color scheme,large image,different,0.655355871,different
3203,dynamic color scheme,more layers,different,0.654855788,different
833,confirm tool application selecting tool,color fill tool,different,0.654533148,different
1526,confirm tool application selecting tool,edit photos of gacha,different,0.654411495,different
1311,center button transform tool,device folder,different,0.654273093,different
3624,export,output resolution,different,0.654204786,different
3700,checkmark confirm tool applications,paste a part,different,0.654157162,different
3664,paste tool,paint file,different,0.653977692,different
4928,copy paste symbols stamp tool selection application,text input option,different,0.653912604,different
2,copy paste symbols stamp tool selection application,copy paste,similar,0.653894842,different
1124,center button transform tool,creating a option,different,0.653838098,different
3735,reuse drawingsurface pipette activity,paste images,different,0.653417528,different
3068,dynamic color scheme,marking options,different,0.653336048,different
5213,paste tool,user interface,different,0.653141856,different
2285,image file size editing,image edition,different,0.653129578,different
410,dynamic color scheme,available font,different,0.653105319,different
4181,hint change default settings tools,resize pictures,different,0.652724564,different
1088,insert image catrobat media gallery,create pictures,different,0.652616203,different
771,insert image catrobat media gallery,code to games,different,0.652576029,different
3684,reuse drawingsurface pipette activity,paint file,different,0.652515709,different
4220,upload mapping jenkins release builds,resize tool,different,0.651952386,different
4162,center button transform tool,resize picture,different,0.651785553,different
589,export,changed language,different,0.651738167,different
599,dynamic color scheme,changed language,different,0.651627541,different
5363,confirm tool application selecting tool,zoom tool,different,0.651427627,different
5240,paste tool,version ads,different,0.651162148,different
641,save dialog,chat thing,different,0.651152909,different
3044,paste tool,marking options,different,0.651003182,different
2689,upload mapping jenkins release builds,load photos,different,0.650671542,different
3610,paste tool,output resolution,different,0.650631428,different
5159,paste tool,ui design,different,0.649882674,different
4274,correct user intended position tools,respect landscape orientation,different,0.649387062,different
4394,checkmark confirm tool applications,see a grid,different,0.649294078,different
440,paste tool,basic components,different,0.649136305,different
1131,correct user intended position tools,creating a option,different,0.649043441,different
1667,correct user intended position tools,favourite colours,different,0.648886919,different
483,center button transform tool,blur tool,different,0.648774862,different
1391,confirm tool application selecting tool,draw some lines,different,0.648759246,different
1376,paste tool,draw some lines,different,0.64867121,different
4144,close transform tool options clicking apply,resize picture,different,0.648389876,different
1203,center button transform tool,curve tool,different,0.648383677,different
2665,correct user intended position tools,line tools,different,0.648343861,different
4926,hint change default settings tools,text input option,different,0.648180366,different
5379,share feature,zooming capabilities,different,0.647899449,different
2648,spray tool,line tools,different,0.64780581,different
4342,save dialog,save your favourite,different,0.647602201,different
4900,checkmark confirm tool applications,tell resolution,different,0.64746654,different
3883,insert image catrobat media gallery,pixel art,different,0.647132516,different
4543,paste tool,settings option,different,0.647115886,different
5177,github crowdin integration,ui design,different,0.646710575,different
5352,share feature,zoom tool,different,0.646486461,different
5249,hint change default settings tools,version ads,different,0.646379769,different
717,insert image catrobat media gallery,clone tool,different,0.646275103,different
2073,dynamic color scheme,get bigger size,different,0.646150827,different
3458,hint change default settings tools,new update,different,0.646113396,different
4894,share feature,tell resolution,different,0.645945907,different
3257,dynamic color scheme,more updates,different,0.64564538,different
5143,copy paste symbols stamp tool selection application,type text,different,0.645609617,different
744,insert image catrobat media gallery,code games,different,0.645534575,different
1272,share feature,dedicated pan,different,0.645162523,different
1602,copy paste symbols stamp tool selection application,enter texts,different,0.645080626,different
1063,hint change default settings tools,create graphics,different,0.644841254,different
4196,close transform tool options clicking apply,resize tool,different,0.64466989,different
39,paste tool,add a blur,different,0.644550681,different
4565,correct user intended position tools,settings option,different,0.644538283,different
1096,confirm tool application selecting tool,create pictures,different,0.644372284,different
2080,share feature,go hang,different,0.644368887,different
2813,save dialog,low resolution,different,0.644052148,different
1295,paste tool,device folder,different,0.643779695,different
4986,confirm tool application selecting tool,text outline,different,0.643324018,different
1078,dynamic color scheme,create graphics,different,0.642751217,different
2973,checkmark confirm tool applications,manipulator programs,different,0.642474353,different
1108,paste tool,creating a option,different,0.642461777,different
774,checkmark confirm tool applications,code to games,different,0.642045259,different
2697,share feature,load pictures,different,0.641933978,different
3865,confirm tool application selecting tool,pictures with transparency,different,0.641705513,different
2981,github crowdin integration,manipulator programs,different,0.64137882,different
3572,confirm tool application selecting tool,original position,different,0.641257465,different
828,checkmark confirm tool applications,color fill tool,different,0.641058803,different
1313,github crowdin integration,device folder,different,0.641025543,different
3638,save load pocketpaint format,paint bucket,different,0.640910208,different
3639,save load pocketpaint format,paint bucket,different,0.640910208,different
2978,confirm tool application selecting tool,manipulator programs,different,0.640821099,different
726,center button transform tool,clone tool,different,0.64080143,different
1522,copy paste symbols stamp tool selection application,edit photos of gacha,different,0.640749097,different
3637,paste tool,paint bucket,different,0.640587091,different
2715,upload mapping jenkins release builds,load pictures,different,0.640564799,different
1533,upload mapping jenkins release builds,edit photos of gacha,different,0.640422881,different
5255,confirm tool application selecting tool,version ads,different,0.640316725,different
2279,confirm tool application selecting tool,image edition,different,0.640006721,different
2603,confirm tool application selecting tool,liked line tool,different,0.63996166,different
4971,paste tool,text outline,different,0.639701247,different
337,share feature,applying transparency,different,0.639516473,different
3319,feedback menu entry overflow menu,move text,different,0.639416575,different
1305,checkmark confirm tool applications,device folder,different,0.639282525,different
3323,hint change default settings tools,move text,different,0.639193356,different
3264,share feature,move bits,different,0.639097631,different
356,correct user intended position tools,applying transparency,different,0.638963401,different
4188,center button transform tool,resize pictures,different,0.638595462,different
3709,reuse drawingsurface pipette activity,paste a part,different,0.638213933,different
909,better compression research implementation,colour fill option,different,0.638139725,different
553,feedback menu entry overflow menu,change width,different,0.637913704,different
1991,correct user intended position tools,future a necessity,different,0.636424005,different
1306,copy paste symbols stamp tool selection application,device folder,different,0.636322379,different
2972,hint change default settings tools,manipulator programs,different,0.636283994,different
44,feedback menu entry overflow menu,add a blur,different,0.63625735,different
5371,correct user intended position tools,zoom tool,different,0.636167824,different
182,checkmark confirm tool applications,adding text,different,0.635481834,different
2376,share feature,invent games,different,0.635347486,different
4193,upload mapping jenkins release builds,resize pictures,different,0.63524431,different
827,hint change default settings tools,color fill tool,different,0.634779692,different
150,share feature,add transparency,different,0.634707153,different
905,hint change default settings tools,colour fill option,different,0.634705126,different
741,share feature,code games,different,0.634225845,different
169,correct user intended position tools,add transparency,different,0.634171247,different
1302,insert image catrobat media gallery,device folder,different,0.634010315,different
2034,save dialog,gauging smaller sizes,different,0.633810341,different
139,reuse drawingsurface pipette activity,add pen tool,different,0.633749485,different
4714,save dialog,soulless ads,different,0.633748949,different
2247,hint change default settings tools,image editing,different,0.633566082,different
2372,paste tool,invent games,different,0.633329391,different
4875,save dialog,takes little time,different,0.633207917,different
753,center button transform tool,code games,different,0.633196473,different
2786,save dialog,low end,different,0.633147001,different
3544,export,offence to creators,different,0.632967472,different
4944,paste tool,text insert,different,0.632794797,different
2598,checkmark confirm tool applications,liked line tool,different,0.632753789,different
4597,save load pocketpaint format,shrinks image size,different,0.632702291,different
4598,save load pocketpaint format,shrinks image size,different,0.632702291,different
1037,checkmark confirm tool applications,correct point,different,0.632688284,different
5052,paste tool,toggle move option,different,0.632637501,different
4560,github crowdin integration,settings option,different,0.63231647,different
3876,paste tool,pixel art,different,0.632261634,different
3292,feedback menu entry overflow menu,move image,different,0.632143259,different
2390,github crowdin integration,invent games,different,0.632068276,different
3614,share feature,output resolution,different,0.632036686,different
4076,checkmark confirm tool applications,reflect chosen colour,different,0.631893337,different
5050,close transform tool options clicking apply,toggle move option,different,0.631683528,different
2565,share feature,liked line,different,0.631678879,different
2941,feedback menu entry overflow menu,main issue tools,different,0.631664813,different
4157,copy paste symbols stamp tool selection application,resize picture,different,0.631540358,different
2671,share feature,load photos,different,0.631388009,different
3696,spray tool,paste a part,different,0.631339312,different
4388,share feature,see a grid,different,0.631236911,different
176,share feature,adding text,different,0.631153286,different
3432,checkmark confirm tool applications,new image option,different,0.631124616,different
4176,share feature,resize pictures,different,0.63089788,different
4167,upload mapping jenkins release builds,resize picture,different,0.630424559,different
5247,insert image catrobat media gallery,version ads,different,0.630253553,different
4361,share feature,screen shots,different,0.629933894,different
1520,hint change default settings tools,edit photos of gacha,different,0.629848063,different
1268,paste tool,dedicated pan,different,0.629621804,different
2332,export,inport picture,different,0.629515827,different
1504,reuse drawingsurface pipette activity,dynamic brushes,different,0.629245698,different
1102,image file size editing,create pictures,different,0.629078686,different
1675,share feature,fill color,different,0.628873169,different
4008,dynamic color scheme,quite complex picture,different,0.628865361,different
4948,share feature,text insert,different,0.628809035,different
4954,checkmark confirm tool applications,text insert,different,0.628749847,different
1671,paste tool,fill color,different,0.628713131,different
5246,spray tool,version ads,different,0.628646672,different
2979,center button transform tool,manipulator programs,different,0.62861222,different
482,confirm tool application selecting tool,blur tool,different,0.628531039,different
1386,checkmark confirm tool applications,draw some lines,different,0.628507793,different
4504,export,selection tool,different,0.628442764,different
5218,feedback menu entry overflow menu,user interface,different,0.628423274,different
1686,confirm tool application selecting tool,fill color,different,0.628398895,different
2522,confirm tool application selecting tool,last update perfect,different,0.628364265,different
2360,confirm tool application selecting tool,intuitive layout,different,0.628250539,different
2322,share feature,inport picture,different,0.628020585,different
693,checkmark confirm tool applications,circle tools,different,0.627429426,different
1075,image file size editing,create graphics,different,0.62723577,different
4166,reuse drawingsurface pipette activity,resize picture,different,0.626970947,different
746,hint change default settings tools,code games,different,0.626808047,different
2951,confirm tool application selecting tool,main issue tools,different,0.62663877,different
5358,checkmark confirm tool applications,zoom tool,different,0.626569688,different
1625,insert image catrobat media gallery,export my pictures,different,0.6264745,different
5250,checkmark confirm tool applications,version ads,different,0.626069367,different
33,dynamic color scheme,add transparency,different,0.625939488,different
3599,center button transform tool,outline an addition,different,0.625918269,different
4192,reuse drawingsurface pipette activity,resize pictures,different,0.625881374,different
5034,hint change default settings tools,think concept,different,0.625768483,different
5354,spray tool,zoom tool,different,0.625739157,different
187,confirm tool application selecting tool,adding text,different,0.625457942,different
4131,save dialog,rendering useless,different,0.625352561,different
2197,better compression research implementation,gradient fill,different,0.625166118,different
2891,hint change default settings tools,made reviews,different,0.625133216,different
2153,correct user intended position tools,good range,different,0.625129104,different
2676,hint change default settings tools,load photos,different,0.624877572,different
4378,image file size editing,screen shots,different,0.624801159,different
5251,copy paste symbols stamp tool selection application,version ads,different,0.624762475,different
3605,upload mapping jenkins release builds,outline an addition,different,0.624475002,different
4399,confirm tool application selecting tool,see a grid,different,0.624352932,different
748,copy paste symbols stamp tool selection application,code games,different,0.624343574,different
1684,better compression research implementation,fill color,different,0.623884082,different
2184,paste tool,gradient fill,different,0.62382257,different
1072,github crowdin integration,create graphics,different,0.623613834,different
4229,share feature,resizing entire image,different,0.623579502,different
2379,insert image catrobat media gallery,invent games,different,0.623541772,different
1065,copy paste symbols stamp tool selection application,create graphics,different,0.623425126,different
2530,correct user intended position tools,last update perfect,different,0.623211801,different
1507,correct user intended position tools,dynamic brushes,different,0.623142064,different
2968,feedback menu entry overflow menu,manipulator programs,different,0.623025119,different
1816,checkmark confirm tool applications,find a place,different,0.62299639,different
3719,share feature,paste images,different,0.622925699,different
3615,feedback menu entry overflow menu,output resolution,different,0.622535408,different
2274,checkmark confirm tool applications,image edition,different,0.622484326,different
3844,image file size editing,pictures shots,different,0.622333646,different
4183,copy paste symbols stamp tool selection application,resize pictures,different,0.622262836,different
129,checkmark confirm tool applications,add pen tool,different,0.622180521,different
1720,upload mapping jenkins release builds,fill tool fills,different,0.621898532,different
1101,reuse drawingsurface pipette activity,create pictures,different,0.621669888,different
487,reuse drawingsurface pipette activity,blur tool,different,0.621615767,different
3873,correct user intended position tools,pictures with transparency,different,0.621461034,different
1337,confirm tool application selecting tool,do some quite,different,0.621343732,different
3670,spray tool,paint file,different,0.621222079,different
4075,hint change default settings tools,reflect chosen colour,different,0.621216118,different
2023,save load pocketpaint format,gauging smaller sizes,different,0.621208131,different
2024,save load pocketpaint format,gauging smaller sizes,different,0.621208131,different
1091,checkmark confirm tool applications,create pictures,different,0.62111342,different
725,confirm tool application selecting tool,clone tool,different,0.621091008,different
2258,reuse drawingsurface pipette activity,image editing,different,0.621076763,different
3769,paste tool,perfect substitute,different,0.621038914,different
2392,reuse drawingsurface pipette activity,invent games,different,0.620975852,different
1202,confirm tool application selecting tool,curve tool,different,0.620857477,different
1005,share feature,copy paste,different,0.620775878,different
1965,dynamic color scheme,full screen,different,0.620740414,different
119,paste tool,add pen tool,different,0.62063086,different
4569,paste tool,shrink an image,different,0.620585918,different
4705,hide unhide layer,soulless ads,different,0.620573938,different
4502,save dialog,selection tool,different,0.62053144,different
3966,hint change default settings tools,put titles,different,0.620525658,different
1718,reuse drawingsurface pipette activity,fill tool fills,different,0.620482981,different
3518,confirm tool application selecting tool,newest update,different,0.620419025,different
183,copy paste symbols stamp tool selection application,adding text,different,0.620375693,different
2004,hint change default settings tools,future update,different,0.620270789,different
3329,confirm tool application selecting tool,move text,different,0.620161176,different
747,checkmark confirm tool applications,code games,different,0.620003343,different
4497,spray tool,selection tool,different,0.619997084,different
1983,confirm tool application selecting tool,future a necessity,different,0.61995697,different
1291,correct user intended position tools,dedicated pan,different,0.619951606,different
1283,confirm tool application selecting tool,dedicated pan,different,0.619753659,different
2615,paste tool,line shapes,different,0.619738877,different
3459,checkmark confirm tool applications,new update,different,0.61968714,different
3473,dynamic color scheme,new update,different,0.619678259,different
5136,share feature,type text,different,0.619586587,different
4951,insert image catrobat media gallery,text insert,different,0.619532704,different
5164,feedback menu entry overflow menu,ui design,different,0.619376779,different
3693,hide unhide layer,paste a part,different,0.619365692,different
3773,share feature,perfect substitute,different,0.619111359,different
1542,share feature,edit small things,different,0.618822515,different
1938,dynamic color scheme,friendliness range,different,0.618815303,different
3712,correct user intended position tools,paste a part,different,0.618746042,different
5211,close transform tool options clicking apply,user interface,different,0.618642569,different
3675,copy paste symbols stamp tool selection application,paint file,different,0.6185202,different
815,dynamic color scheme,color drawings,different,0.618439853,different
1992,dynamic color scheme,future a necessity,different,0.61826241,different
5076,dynamic color scheme,toggle move option,different,0.618213177,different
2534,paste tool,like paint,different,0.618184865,different
3248,confirm tool application selecting tool,more updates,different,0.618161261,different
4975,share feature,text outline,different,0.618036926,different
3606,correct user intended position tools,outline an addition,different,0.617960334,different
3608,close transform tool options clicking apply,output resolution,different,0.617951393,different
4953,hint change default settings tools,text insert,different,0.617827415,different
1396,reuse drawingsurface pipette activity,draw some lines,different,0.617694616,different
472,feedback menu entry overflow menu,blur tool,different,0.617610991,different
