,Feature 1,Feature 2,Label,Cosine Similarity,Predicted Label
2714,image file size editing,load pictures,different,0.561733186,different
1695,dynamic color scheme,fill color,different,0.56046015,different
5223,checkmark confirm tool applications,user interface,different,0.557728708,different
473,spray tool,blur tool,different,0.556533813,different
824,spray tool,color fill tool,different,0.556425095,different
14,image file size editing,shrinks image size,similar,0.554262996,different
3726,copy paste symbols stamp tool selection application,paste images,different,0.550915539,different
3059,confirm tool application selecting tool,marking options,different,0.55073899,different
1490,spray tool,dynamic brushes,different,0.550386548,different
9,image file size editing,resize picture,similar,0.548702002,different
30,dynamic color scheme,color grid,different,0.547016621,different
1668,dynamic color scheme,favourite colours,different,0.54488492,different
1504,reuse drawingsurface pipette activity,dynamic brushes,different,0.544361532,different
5364,center button transform tool,zoom tool,different,0.54392904,different
1450,reuse drawingsurface pipette activity,drawing tools like brush,different,0.541500688,different
1713,confirm tool application selecting tool,fill tool fills,different,0.535560966,different
3372,share feature,multi touch interface,different,0.535469055,different
3032,confirm tool application selecting tool,many tools,different,0.534384549,different
3638,save load pocketpaint format,paint bucket,different,0.532482564,different
3639,save load pocketpaint format,paint bucket,different,0.532482564,different
698,confirm tool application selecting tool,circle tools,different,0.532246768,different
818,paste tool,color fill tool,different,0.530557871,different
5244,share feature,version ads,different,0.530192554,different
3054,checkmark confirm tool applications,marking options,different,0.530184686,different
4500,hint change default settings tools,selection tool,different,0.530040205,different
2959,correct user intended position tools,main issue tools,different,0.530006826,different
5228,confirm tool application selecting tool,user interface,different,0.529260874,different
2360,confirm tool application selecting tool,intuitive layout,different,0.527247906,different
2642,paste tool,line tools,different,0.52708602,different
2958,upload mapping jenkins release builds,main issue tools,different,0.524261236,different
1735,checkmark confirm tool applications,fill tools,different,0.523764491,different
401,confirm tool application selecting tool,available font,different,0.523241818,different
4214,center button transform tool,resize tool,different,0.522619843,different
1001,save temporary copies automatically,copy paste,different,0.522178948,different
2603,confirm tool application selecting tool,liked line tool,different,0.522158086,different
1117,hint change default settings tools,creating a option,different,0.51904434,different
482,confirm tool application selecting tool,blur tool,different,0.518038869,different
5143,copy paste symbols stamp tool selection application,type text,different,0.516579807,different
2658,center button transform tool,line tools,different,0.515373468,different
396,checkmark confirm tool applications,available font,different,0.514776528,different
838,reuse drawingsurface pipette activity,color fill tool,different,0.514049232,different
3598,confirm tool application selecting tool,outline an addition,different,0.513570964,different
5318,dynamic color scheme,wide range,different,0.512086868,different
3458,hint change default settings tools,new update,different,0.510991514,different
477,checkmark confirm tool applications,blur tool,different,0.510890841,different
2688,image file size editing,load photos,different,0.510601401,different
572,dynamic color scheme,change width,different,0.509700716,different
32,dynamic color scheme,colour picker,different,0.509525061,different
4548,feedback menu entry overflow menu,settings option,different,0.509140372,different
1532,image file size editing,edit photos of gacha,different,0.508396626,different
1112,share feature,creating a option,different,0.507146955,different
31,dynamic color scheme,color picker,different,0.507005394,different
3656,build paintroid pull requests catroid develop jenkins,paint bucket,different,0.506985247,different
1054,paste tool,create graphics,different,0.506832719,different
1423,reuse drawingsurface pipette activity,drawing tool for kids,different,0.506704628,different
4547,share feature,settings option,different,0.505357027,different
413,paste tool,basic animation package,different,0.504162312,different
4512,correct user intended position tools,selection tool,different,0.503185391,different
397,copy paste symbols stamp tool selection application,available font,different,0.502506971,different
3431,hint change default settings tools,new image option,different,0.502504885,different
478,copy paste symbols stamp tool selection application,blur tool,different,0.502356291,different
1708,checkmark confirm tool applications,fill tool fills,different,0.501970053,different
1508,dynamic color scheme,dynamic brushes,different,0.501617432,different
5363,confirm tool application selecting tool,zoom tool,different,0.501604259,different
5067,confirm tool application selecting tool,toggle move option,different,0.4999291,different
4928,copy paste symbols stamp tool selection application,text input option,different,0.498380631,different
205,spray tool,air brush,different,0.497709692,different
2368,correct user intended position tools,intuitive layout,different,0.497671992,different
1102,image file size editing,create pictures,different,0.496981949,different
5229,center button transform tool,user interface,different,0.496247172,different
693,checkmark confirm tool applications,circle tools,different,0.496046454,different
1684,better compression research implementation,fill color,different,0.495742649,different
4597,save load pocketpaint format,shrinks image size,different,0.495364845,different
4598,save load pocketpaint format,shrinks image size,different,0.495364845,different
1430,paste tool,drawing tools like brush,different,0.494387597,different
4558,center button transform tool,settings option,different,0.493223011,different
3053,hint change default settings tools,marking options,different,0.493100971,different
4208,checkmark confirm tool applications,resize tool,different,0.492879122,different
4955,copy paste symbols stamp tool selection application,text insert,different,0.492848754,different
4008,dynamic color scheme,quite complex picture,different,0.491181821,different
5174,confirm tool application selecting tool,ui design,different,0.490860403,different
4491,paste tool,selection tool,different,0.4907718,different
23,copy paste symbols stamp tool selection application,paste a part,similar,0.49001804,different
455,confirm tool application selecting tool,basic components,different,0.489984274,different
1484,paste tool,dynamic brushes,different,0.489216626,different
134,confirm tool application selecting tool,add pen tool,different,0.488822311,different
1725,paste tool,fill tools,different,0.487278193,different
5371,correct user intended position tools,zoom tool,different,0.486472934,different
1549,copy paste symbols stamp tool selection application,edit small things,different,0.485804737,different
5217,share feature,user interface,different,0.485680908,different
3384,center button transform tool,multi touch interface,different,0.48510766,different
3684,reuse drawingsurface pipette activity,paint file,different,0.484781742,different
4415,share feature,see every pixel,different,0.48450017,different
4378,image file size editing,screen shots,different,0.482321084,different
2197,better compression research implementation,gradient fill,different,0.482261151,different
2180,correct user intended position tools,good work,different,0.480941832,different
706,correct user intended position tools,circle tools,different,0.480888397,different
5169,checkmark confirm tool applications,ui design,different,0.480675876,different
699,center button transform tool,circle tools,different,0.478957981,different
3709,reuse drawingsurface pipette activity,paste a part,different,0.478795916,different
1714,center button transform tool,fill tool fills,different,0.478703558,different
313,spray tool,applying a color,different,0.478562087,different
3883,insert image catrobat media gallery,pixel art,different,0.478407741,different
5251,copy paste symbols stamp tool selection application,version ads,different,0.478222787,different
3896,reuse drawingsurface pipette activity,pixel art,different,0.478134811,different
2662,reuse drawingsurface pipette activity,line tools,different,0.478098124,different
1203,center button transform tool,curve tool,different,0.477386117,different
996,image file size editing,converting photos from mb,different,0.476534158,different
2355,checkmark confirm tool applications,intuitive layout,different,0.476298541,different
721,copy paste symbols stamp tool selection application,clone tool,different,0.476089835,different
5061,hint change default settings tools,toggle move option,different,0.475934893,different
683,paste tool,circle tools,different,0.475782514,different
1065,copy paste symbols stamp tool selection application,create graphics,different,0.475687981,different
2584,correct user intended position tools,liked line,different,0.475308448,different
5231,github crowdin integration,user interface,different,0.473830104,different
4204,spray tool,resize tool,different,0.473381013,different
2897,confirm tool application selecting tool,made reviews,different,0.472822756,different
3844,image file size editing,pictures shots,different,0.472541481,different
4159,better compression research implementation,resize picture,different,0.471993864,different
1741,center button transform tool,fill tools,different,0.471107364,different
4756,paste tool,spray tool,different,0.470449358,different
4309,share feature,satisfy my experience,different,0.469345033,different
3443,image file size editing,new image option,different,0.469326138,different
3605,upload mapping jenkins release builds,outline an addition,different,0.468975991,different
2501,image file size editing,large image,different,0.468966007,different
2945,hint change default settings tools,main issue tools,different,0.468930811,different
483,center button transform tool,blur tool,different,0.468709379,different
599,dynamic color scheme,changed language,different,0.467560709,different
774,checkmark confirm tool applications,code to games,different,0.467481703,different
828,checkmark confirm tool applications,color fill tool,different,0.467423052,different
5396,image file size editing,zooming capabilities,different,0.467298567,different
641,save dialog,chat thing,different,0.467002094,different
1118,checkmark confirm tool applications,creating a option,different,0.465873003,different
833,confirm tool application selecting tool,color fill tool,different,0.465843439,different
4495,share feature,selection tool,different,0.465842843,different
4384,paste tool,see a grid,different,0.465060204,different
710,paste tool,clone tool,different,0.464163512,different
1085,share feature,create pictures,different,0.464146942,different
1061,insert image catrobat media gallery,create graphics,different,0.46402517,different
4185,better compression research implementation,resize pictures,different,0.463366628,different
129,checkmark confirm tool applications,add pen tool,different,0.462868214,different
561,better compression research implementation,change width,different,0.461392134,different
4590,image file size editing,shrink an image,different,0.460987568,different
450,checkmark confirm tool applications,basic components,different,0.460935235,different
829,copy paste symbols stamp tool selection application,color fill tool,different,0.460820884,different
4220,upload mapping jenkins release builds,resize tool,different,0.460652947,different
17,dynamic color scheme,color fill tool,different,0.460094154,different
3014,dynamic color scheme,many opportunities,different,0.458399087,different
3454,feedback menu entry overflow menu,new update,different,0.458361953,different
1101,reuse drawingsurface pipette activity,create pictures,different,0.458101034,different
3871,image file size editing,pictures with transparency,different,0.457450509,different
3683,build paintroid pull requests catroid develop jenkins,paint file,different,0.457267672,different
1453,correct user intended position tools,drawing tools like brush,different,0.456405193,different
1396,reuse drawingsurface pipette activity,draw some lines,different,0.456112742,different
130,copy paste symbols stamp tool selection application,add pen tool,different,0.455982,different
406,reuse drawingsurface pipette activity,available font,different,0.455885857,different
433,reuse drawingsurface pipette activity,basic animation package,different,0.455804467,different
1821,confirm tool application selecting tool,find a place,different,0.455174744,different
1698,paste tool,fill tool fills,different,0.455126286,different
725,confirm tool application selecting tool,clone tool,different,0.454488307,different
1075,image file size editing,create graphics,different,0.454339176,different
3876,paste tool,pixel art,different,0.454010159,different
2892,checkmark confirm tool applications,made reviews,different,0.453282565,different
3027,checkmark confirm tool applications,many tools,different,0.453216374,different
909,better compression research implementation,colour fill option,different,0.453128785,different
27,dynamic color scheme,select transparent on colors,different,0.452694833,different
1829,correct user intended position tools,find a place,different,0.452187896,different
4294,center button transform tool,rotation controls,different,0.451779485,different
444,share feature,basic components,different,0.451085299,different
5132,paste tool,type text,different,0.450622499,different
142,correct user intended position tools,add pen tool,different,0.450426906,different
440,paste tool,basic components,different,0.449982315,different
3792,correct user intended position tools,perfect substitute,different,0.449145913,different
3572,confirm tool application selecting tool,original position,different,0.449034303,different
63,dynamic color scheme,add a blur,different,0.448878467,different
2664,upload mapping jenkins release builds,line tools,different,0.448458076,different
2558,dynamic color scheme,like paint,different,0.447963715,different
59,reuse drawingsurface pipette activity,add a blur,different,0.447716266,different
748,copy paste symbols stamp tool selection application,code games,different,0.447474122,different
3512,hint change default settings tools,newest update,different,0.447304428,different
773,hint change default settings tools,code to games,different,0.446946681,different
1559,image file size editing,edit small things,different,0.446852505,different
3219,better compression research implementation,more shapes,different,0.446203083,different
1864,share feature,free and many,different,0.445691466,different
3192,better compression research implementation,more layers,different,0.44523561,different
2249,copy paste symbols stamp tool selection application,image editing,different,0.444807351,different
4497,spray tool,selection tool,different,0.444732398,different
4511,upload mapping jenkins release builds,selection tool,different,0.444240659,different
5358,checkmark confirm tool applications,zoom tool,different,0.443930984,different
395,hint change default settings tools,available font,different,0.44336012,different
2598,checkmark confirm tool applications,liked line tool,different,0.443176329,different
45,spray tool,add a blur,different,0.443119168,different
2265,save load pocketpaint format,image edition,different,0.442498863,different
2266,save load pocketpaint format,image edition,different,0.442498863,different
18,auto crop icon,crop edge,different,0.442036837,different
6,correct user intended position tools,original position,similar,0.44157052,different
1124,center button transform tool,creating a option,different,0.441530406,different
4875,save dialog,takes little time,different,0.440499127,different
5175,center button transform tool,ui design,different,0.440230161,different
471,share feature,blur tool,different,0.439999938,different
1202,confirm tool application selecting tool,curve tool,different,0.439789325,different
2271,insert image catrobat media gallery,image edition,different,0.439576775,different
3049,feedback menu entry overflow menu,marking options,different,0.439261347,different
2540,spray tool,like paint,different,0.438740313,different
3593,checkmark confirm tool applications,outline an addition,different,0.43866989,different
39,paste tool,add a blur,different,0.438509494,different
1088,insert image catrobat media gallery,create pictures,different,0.438385367,different
5245,feedback menu entry overflow menu,version ads,different,0.437613636,different
1005,share feature,copy paste,different,0.43716982,different
183,copy paste symbols stamp tool selection application,adding text,different,0.437164485,different
4198,paste tool,resize tool,different,0.436816782,different
3383,confirm tool application selecting tool,multi touch interface,different,0.43647939,different
4432,image file size editing,see every pixel,different,0.436330199,different
1550,save dialog,edit small things,different,0.435765803,different
2653,copy paste symbols stamp tool selection application,line tools,different,0.435474455,different
1021,image file size editing,copy paste,different,0.435056895,different
3693,hide unhide layer,paste a part,different,0.435022265,different
390,share feature,available font,different,0.434925228,different
514,reuse drawingsurface pipette activity,brush canvas,different,0.434288025,different
3238,feedback menu entry overflow menu,more updates,different,0.434025764,different
4541,close transform tool options clicking apply,settings option,different,0.433953285,different
3972,confirm tool application selecting tool,put titles,different,0.433348894,different
3694,share feature,paste a part,different,0.433020741,different
2970,insert image catrobat media gallery,manipulator programs,different,0.432964414,different
3048,share feature,marking options,different,0.432647049,different
3657,reuse drawingsurface pipette activity,paint bucket,different,0.432542384,different
5246,spray tool,version ads,different,0.43226546,different
2936,paste tool,main issue tools,different,0.431777805,different
19,auto crop icon,crop images,different,0.431488752,different
4991,reuse drawingsurface pipette activity,text outline,different,0.431403339,different
2954,github crowdin integration,main issue tools,different,0.431219012,different
4261,checkmark confirm tool applications,respect landscape orientation,different,0.431217492,different
1072,github crowdin integration,create graphics,different,0.4309569,different
1554,center button transform tool,edit small things,different,0.430891454,different
4564,upload mapping jenkins release builds,settings option,different,0.430522412,different
423,checkmark confirm tool applications,basic animation package,different,0.429817349,different
1918,share feature,friendliness range,different,0.429670006,different
714,share feature,clone tool,different,0.429625899,different
5177,github crowdin integration,ui design,different,0.429617435,different
1720,upload mapping jenkins release builds,fill tool fills,different,0.429560721,different
139,reuse drawingsurface pipette activity,add pen tool,different,0.428896725,different
1268,paste tool,dedicated pan,different,0.42847389,different
1113,feedback menu entry overflow menu,creating a option,different,0.427959144,different
827,hint change default settings tools,color fill tool,different,0.427697569,different
4926,hint change default settings tools,text input option,different,0.427239627,different
1962,image file size editing,full screen,different,0.426977813,different
4560,github crowdin integration,settings option,different,0.426603794,different
4161,confirm tool application selecting tool,resize picture,different,0.42636925,different
5075,correct user intended position tools,toggle move option,different,0.425830573,different
4982,copy paste symbols stamp tool selection application,text outline,different,0.425701439,different
2504,dynamic color scheme,large image,different,0.425541878,different
2941,feedback menu entry overflow menu,main issue tools,different,0.425400168,different
1369,reuse drawingsurface pipette activity,draw frames,different,0.425182492,different
2361,center button transform tool,intuitive layout,different,0.424842596,different
3055,copy paste symbols stamp tool selection application,marking options,different,0.424510032,different
106,better compression research implementation,add more colour,different,0.424126923,different
3378,checkmark confirm tool applications,multi touch interface,different,0.424103588,different
1445,confirm tool application selecting tool,drawing tools like brush,different,0.423561931,different
1704,spray tool,fill tool fills,different,0.423347265,different
15,confirm tool application selecting tool,simple area selection,similar,0.423221976,different
4981,checkmark confirm tool applications,text outline,different,0.422489077,different
1020,reuse drawingsurface pipette activity,copy paste,different,0.422083378,different
409,correct user intended position tools,available font,different,0.421538532,different
841,correct user intended position tools,color fill tool,different,0.421384633,different
2952,center button transform tool,main issue tools,different,0.42088303,different
5153,image file size editing,type text,different,0.4207623,different
3377,hint change default settings tools,multi touch interface,different,0.420525491,different
5267,paste tool,white worked,different,0.420516282,different
4394,checkmark confirm tool applications,see a grid,different,0.419185519,different
4404,reuse drawingsurface pipette activity,see a grid,different,0.419151902,different
4570,save load pocketpaint format,shrink an image,different,0.419149131,different
4571,save load pocketpaint format,shrink an image,different,0.419149131,different
782,github crowdin integration,code to games,different,0.418998241,different
737,paste tool,code games,different,0.418864876,different
2668,save temporary copies automatically,load photos,different,0.41872552,different
3230,dynamic color scheme,more shapes,different,0.418613285,different
4167,upload mapping jenkins release builds,resize picture,different,0.418593168,different
2354,hint change default settings tools,intuitive layout,different,0.418503046,different
463,correct user intended position tools,basic components,different,0.418451488,different
1042,confirm tool application selecting tool,correct point,different,0.418104291,different
3064,reuse drawingsurface pipette activity,marking options,different,0.417723835,different
2682,confirm tool application selecting tool,load photos,different,0.417650312,different
5211,close transform tool options clicking apply,user interface,different,0.41749239,different
494,paste tool,brush canvas,different,0.4172616,different
11,copy paste symbols stamp tool selection application,selection tool,similar,0.417185724,different
633,share feature,chat thing,different,0.417075813,different
5399,dynamic color scheme,zooming capabilities,different,0.417051703,different
424,copy paste symbols stamp tool selection application,basic animation package,different,0.416264057,different
1677,spray tool,fill color,different,0.4162049,different
4266,confirm tool application selecting tool,respect landscape orientation,different,0.41619581,different
1578,better compression research implementation,editing large images,different,0.415982813,different
811,reuse drawingsurface pipette activity,color drawings,different,0.415808916,different
5142,checkmark confirm tool applications,type text,different,0.415583372,different
1349,paste tool,draw frames,different,0.415549845,different
676,reuse drawingsurface pipette activity,circle draw,different,0.415503591,different
1747,upload mapping jenkins release builds,fill tools,different,0.415331334,different
4848,save dialog,take small space,different,0.415309876,different
1736,copy paste symbols stamp tool selection application,fill tools,different,0.415150106,different
834,center button transform tool,color fill tool,different,0.415147722,different
2554,reuse drawingsurface pipette activity,like paint,different,0.414952099,different
4505,center button transform tool,selection tool,different,0.414665341,different
4050,save dialog,reduces resolution,different,0.414230824,different
2588,paste tool,liked line tool,different,0.41416347,different
4211,better compression research implementation,resize tool,different,0.414081961,different
3386,github crowdin integration,multi touch interface,different,0.413976073,different
402,center button transform tool,available font,different,0.413655609,different
5388,better compression research implementation,zooming capabilities,different,0.413417637,different
4951,insert image catrobat media gallery,text insert,different,0.413376749,different
747,checkmark confirm tool applications,code games,different,0.413280666,different
2392,reuse drawingsurface pipette activity,invent games,different,0.413260043,different
3615,feedback menu entry overflow menu,output resolution,different,0.413222492,different
2994,share feature,many opportunities,different,0.412872642,different
1500,center button transform tool,dynamic brushes,different,0.41246599,different
2268,share feature,image edition,different,0.412312061,different
1069,confirm tool application selecting tool,create graphics,different,0.412303299,different
3537,insert image catrobat media gallery,offence to creators,different,0.411949068,different
3464,confirm tool application selecting tool,new update,different,0.411800802,different
779,confirm tool application selecting tool,code to games,different,0.411481887,different
3769,paste tool,perfect substitute,different,0.411109477,different
545,dynamic color scheme,change canvas size,different,0.410978526,different
1130,upload mapping jenkins release builds,creating a option,different,0.410960972,different
4964,reuse drawingsurface pipette activity,text insert,different,0.410766065,different
1691,reuse drawingsurface pipette activity,fill color,different,0.410318255,different
1436,spray tool,drawing tools like brush,different,0.410259992,different
5218,feedback menu entry overflow menu,user interface,different,0.409787148,different
837,build paintroid pull requests catroid develop jenkins,color fill tool,different,0.409697294,different
476,hint change default settings tools,blur tool,different,0.409626991,different
5029,share feature,think concept,different,0.409558684,different
2372,paste tool,invent games,different,0.40923205,different
2615,paste tool,line shapes,different,0.409038633,different
4090,close transform tool options clicking apply,removes exif data,different,0.408913136,different
5009,copy paste symbols stamp tool selection application,text to pictures,different,0.408875167,different
1064,checkmark confirm tool applications,create graphics,different,0.408794045,different
2635,reuse drawingsurface pipette activity,line shapes,different,0.408779144,different
728,github crowdin integration,clone tool,different,0.408474296,different
2534,paste tool,like paint,different,0.408198953,different
5152,reuse drawingsurface pipette activity,type text,different,0.408126503,different
726,center button transform tool,clone tool,different,0.408043057,different
2387,confirm tool application selecting tool,invent games,different,0.407448292,different
2390,github crowdin integration,invent games,different,0.407282203,different
2947,copy paste symbols stamp tool selection application,main issue tools,different,0.407166243,different
3257,dynamic color scheme,more updates,different,0.407024562,different
3459,checkmark confirm tool applications,new update,different,0.406980813,different
3664,paste tool,paint file,different,0.406696051,different
2671,share feature,load photos,different,0.406536877,different
135,center button transform tool,add pen tool,different,0.406422108,different
3033,center button transform tool,many tools,different,0.406394631,different
2553,build paintroid pull requests catroid develop jenkins,like paint,different,0.405996233,different
4937,reuse drawingsurface pipette activity,text input option,different,0.405697256,different
2677,checkmark confirm tool applications,load photos,different,0.405589521,different
775,copy paste symbols stamp tool selection application,code to games,different,0.405484557,different
4162,center button transform tool,resize picture,different,0.405178994,different
5057,feedback menu entry overflow menu,toggle move option,different,0.405101299,different
1376,paste tool,draw some lines,different,0.40478912,different
703,reuse drawingsurface pipette activity,circle tools,different,0.404751778,different
831,better compression research implementation,color fill tool,different,0.404546976,different
1810,share feature,find a place,different,0.4043459,different
1537,save temporary copies automatically,edit small things,different,0.4040263,different
2648,spray tool,line tools,different,0.40349704,different
5050,close transform tool options clicking apply,toggle move option,different,0.403113842,different
1731,spray tool,fill tools,different,0.403096348,different
694,copy paste symbols stamp tool selection application,circle tools,different,0.402880549,different
4192,reuse drawingsurface pipette activity,resize pictures,different,0.402728587,different
1548,checkmark confirm tool applications,edit small things,different,0.402652115,different
1538,paste tool,edit small things,different,0.40247643,different
5168,hint change default settings tools,ui design,different,0.40219453,different
2974,copy paste symbols stamp tool selection application,manipulator programs,different,0.402141571,different
4187,confirm tool application selecting tool,resize pictures,different,0.402109087,different
386,paste tool,available font,different,0.402020752,different
404,github crowdin integration,available font,different,0.400971532,different
4496,feedback menu entry overflow menu,selection tool,different,0.400894314,different
4902,save dialog,tell resolution,different,0.400402635,different
5345,dynamic color scheme,wide verity,different,0.40035376,different
1096,confirm tool application selecting tool,create pictures,different,0.400302231,different
3849,save temporary copies automatically,pictures with transparency,different,0.39992848,different
5348,paste tool,zoom tool,different,0.399724066,different
1440,checkmark confirm tool applications,drawing tools like brush,different,0.399681151,different
534,better compression research implementation,change canvas size,different,0.399649262,different
553,feedback menu entry overflow menu,change width,different,0.399559736,different
2333,confirm tool application selecting tool,inport picture,different,0.399553448,different
1602,copy paste symbols stamp tool selection application,enter texts,different,0.399530977,different
407,image file size editing,available font,different,0.399517685,different
609,insert image catrobat media gallery,changing cartoon characters,different,0.399374217,different
3044,paste tool,marking options,different,0.399264008,different
3705,center button transform tool,paste a part,different,0.399195403,different
4157,copy paste symbols stamp tool selection application,resize picture,different,0.39914608,different
1197,checkmark confirm tool applications,curve tool,different,0.399056673,different
819,save load pocketpaint format,color fill tool,different,0.398935169,different
820,save load pocketpaint format,color fill tool,different,0.398935169,different
44,feedback menu entry overflow menu,add a blur,different,0.398911566,different
4971,paste tool,text outline,different,0.398711056,different
1803,dynamic color scheme,fills entire canvas,different,0.398588836,different
844,paste tool,color grid,different,0.398409963,different
1718,reuse drawingsurface pipette activity,fill tool fills,different,0.397376597,different
4944,paste tool,text insert,different,0.397220612,different
4243,github crowdin integration,resizing entire image,different,0.397042751,different
456,center button transform tool,basic components,different,0.396948665,different
3716,save load pocketpaint format,paste images,different,0.396942317,different
3717,save load pocketpaint format,paste images,different,0.396942317,different
192,reuse drawingsurface pipette activity,adding text,different,0.396462142,different
4632,checkmark confirm tool applications,simple area selection,different,0.395711809,different
3670,spray tool,paint file,different,0.395541847,different
4328,correct user intended position tools,satisfy my experience,different,0.395476788,different
119,paste tool,add pen tool,different,0.395295292,different
3311,dynamic color scheme,move image,different,0.395178527,different
1058,share feature,create graphics,different,0.394846022,different
145,save temporary copies automatically,add transparency,different,0.394722044,different
1187,paste tool,curve tool,different,0.39432624,different
2340,upload mapping jenkins release builds,inport picture,different,0.393939823,different
2886,share feature,made reviews,different,0.393749207,different
786,upload mapping jenkins release builds,code to games,different,0.393505305,different
2887,feedback menu entry overflow menu,made reviews,different,0.392993569,different
4193,upload mapping jenkins release builds,resize pictures,different,0.392842531,different
4153,insert image catrobat media gallery,resize picture,different,0.392714858,different
1207,reuse drawingsurface pipette activity,curve tool,different,0.392607927,different
3603,reuse drawingsurface pipette activity,outline an addition,different,0.392513692,different
4296,github crowdin integration,rotation controls,different,0.392461598,different
3734,build paintroid pull requests catroid develop jenkins,paste images,different,0.392370462,different
4238,better compression research implementation,resizing entire image,different,0.392346621,different
4274,correct user intended position tools,respect landscape orientation,different,0.39208293,different
4794,save dialog,stop camera,different,0.392069221,different
4166,reuse drawingsurface pipette activity,resize picture,different,0.39198336,different
5102,correct user intended position tools,tools abhorrent,different,0.391513884,different
84,github crowdin integration,add graph,different,0.3912296,different
1302,insert image catrobat media gallery,device folder,different,0.391083419,different
4757,save load pocketpaint format,spray tool,different,0.391050279,different
4758,save load pocketpaint format,spray tool,different,0.391050279,different
4179,insert image catrobat media gallery,resize pictures,different,0.391049653,different
1709,copy paste symbols stamp tool selection application,fill tool fills,different,0.390882015,different
2640,close transform tool options clicking apply,line tools,different,0.390840292,different
1403,paste tool,drawing tool for kids,different,0.390523672,different
2506,save temporary copies automatically,last update perfect,different,0.390518516,different
3596,better compression research implementation,outline an addition,different,0.390462607,different
2328,checkmark confirm tool applications,inport picture,different,0.390452504,different
3784,confirm tool application selecting tool,perfect substitute,different,0.390435845,different
2062,better compression research implementation,get bigger size,different,0.390435457,different
199,paste tool,air brush,different,0.390015751,different
4255,share feature,respect landscape orientation,different,0.389996231,different
2891,hint change default settings tools,made reviews,different,0.389888406,different
1108,paste tool,creating a option,different,0.389883935,different
4485,reuse drawingsurface pipette activity,select transparent on colors,different,0.389532804,different
4565,correct user intended position tools,settings option,different,0.389182925,different
2697,share feature,load pictures,different,0.389139622,different
428,confirm tool application selecting tool,basic animation package,different,0.389038473,different
3068,dynamic color scheme,marking options,different,0.388867378,different
2904,upload mapping jenkins release builds,made reviews,different,0.388853282,different
2322,share feature,inport picture,different,0.388815761,different
1536,close transform tool options clicking apply,edit small things,different,0.388578326,different
2896,export,made reviews,different,0.388492197,different
490,correct user intended position tools,blur tool,different,0.38848573,different
4399,confirm tool application selecting tool,see a grid,different,0.388444036,different
5164,feedback menu entry overflow menu,ui design,different,0.388160288,different
2685,github crowdin integration,load photos,different,0.388006568,different
2275,copy paste symbols stamp tool selection application,image edition,different,0.387982816,different
420,insert image catrobat media gallery,basic animation package,different,0.387791365,different
3308,image file size editing,move image,different,0.387690693,different
86,reuse drawingsurface pipette activity,add graph,different,0.387547642,different
4595,save temporary copies automatically,shrinks image size,different,0.387545288,different
2956,reuse drawingsurface pipette activity,main issue tools,different,0.387532413,different
